Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      R'    150      0    2150     2000      324985
  2      R'    480   -750    1880     2000        308
  3      R'    120      0    2000     2000        323
  4      R'    720   -950    1770     2000        367
  5      R'    165      0    1935     2000        664
  6      S'    150      0    2085     2000        702
  7      S'    180      0    2265     2000       5413
  8      S'    660      0    2925     2000        547
  9      S'    720      0    3645     2000        965
 10      S'    540      0    4185     2000       7469
 11      S'    150  -2355    1980     2000        867
 12      S'    540      0    2520     2000        368
 13      S'    720      0    3240     2000       1052
 14      S'    660      0    3900     2000       7101
 15      T'    600      0    4500     2000        783
 16      T'    480      0    4980     2000        745
 17      T'    120      0    5100     2000        662
 18      T'    135      0    5235     2000        492
 19      T'    540      0    5775     2000        319
 20      T'    150  -1495    4430     2000       6223
 21      T'    540      0    4970     2000        459
 22      T'    180      0    5150     2000       7597
 23      S'    135  -2350    2935     2000        468
 24      S'    660      0    3595     2000        422
 25      S'    195      0    3790     2000        414
 26      S'    135      0    3925     2000       2465
 27      T'    165      0    4090     2000       2176
 28      T'    135  -1300    2925     2000        755
 29      S'    150      0    3075     2000        403
 30      Q'    600      0    3675     2000      13467
 31      Q'    180   -550    3305     2000       1630
 32      R'    600      0    3905     2000        487
 33      R'    120   -950    3075     2000       3222
 34      S'    180  -2600     655     2000       1243
 35      T'    660      0    1315     2000        651
 36      T'    195      0    1510     2000        413
 37      S'    780      0    2290     2000       3242
 38      S'    660      0    2950     2000        560
 39      S'    540      0    3490     2000       1100
 40      S'    600      0    4090     2000        555
 41      Q'    120      0    4210     2000        124
 42      Q'    720   -650    4280     2000        456
 43      S'    720  -2320    2680     2000        602
 44      R'    720      0    3400     2000        329
 45      R'    660   -825    3235     2000       2613
 46      S'    720      0    3955     2000         69
 47      Q'    165      0    4120     2000        149
 48      R'    480   -990    3610     2000        312
 49      T'    540      0    4150     2000       1105
 50      S'    210      0    4360     2000        388
 51      Q'    600      0    4960     2000        759
 52      T'    150      0    5110     2000        682
 53      S'    840      0    5950     2000        532
 54      Q'    120   -530    5540     2000        469
 55      T'    720  -1600    4660     2000        107
 56      T'    165      0    4825     2000        293
 57      S'    165      0    4990     2000       1293
 58      Q'    180      0    5170     2000       3245
 59      Q'    165   -800    4535     2000        706
 60      T'    660      0    5195     2000        698
 61      R'    165      0    5360     2000      12720
 62      Q'    480   -550    5290     2000        919
 63      T'    195      0    5485     2000       1264
 64      T'    180      0    5665     2000       3925
 65      S'    600  -2700    3565     2000        422
 66      R'    600   -600    3565     2000      19279
 67      Q'    165      0    3730     2000        430
 68      T'    150  -1750    2130     2000      11958
 69      S'    180      0    2310     2000      49585
 70      Q'    600   -450    2460     2000        577
 71      T'    180      0    2640     2000      13036
 72      R'    135      0    2775     2000        436
 73      Q'    135      0    2910     2000        534
 74      T'    660      0    3570     2000        185
 75      T'    840      0    4410     2000      21818
 76      T'    165      0    4575     2000      39599
 77      S'    720      0    5295     2000       1415
 78      R'    780   -650    5425     2000        865
 79      Q'    150   -500    5075     2000       1414
 80      T'    150  -1850    3375     2000        686
 81      S'    720      0    4095     2000      12741
 82      Q'    720   -600    4215     2000       1533
 83      R'    180   -945    3450     2000      10496
 84      S'    840  -2825    1465     2000       3061
 85      S'    180      0    1645     2000      12118
 86      T'    180      0    1825     2000        540
 87      T'    720      0    2545     2000      15412
 88      S'    780      0    3325     2000        577
 89      S'    180      0    3505     2000         10
 90      T'    165      0    3670     2000         90
 91      R'    780      0    4450     2000      10798
 92      R'    135   -650    3935     2000      14283
 93      S'    210      0    4145     2000        673
 94      S'    660      0    4805     2000        445
 95      S'    780  -2985    2600     2000      22424
 96      T'    840  -1950    1490     2000        305
 97      T'    180      0    1670     2000        576
 98      S'    225      0    1895     2000        599
 99      R'    540   -600    1835     2000        505
 100      Q'    165      0    2000     2000       3863
