Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      L'    250      0    2250     2000      393954
  2      N'    100      0    2350     2000        337
  3      M'    250      0    2600     2000        584
  4      K'    100      0    2700     2000        679
  5      L'    220      0    2920     2000        906
  6      N'    117      0    3037     2000        548
  7      N'    265   -235    3067     2000        844
  8      K'    120   -250    2937     2000       1759
  9      K'    265      0    3202     2000       1249
 10      K'     55   -200    3057     2000       1871
 11      K'    235      0    3292     2000        356
 12      K'    100      0    3392     2000        842
 13      K'    235   -250    3377     2000        370
 14      K'    120      0    3497     2000        483
 15      K'    110   -300    3307     2000        725
 16      N'    280      0    3587     2000       1490
 17      N'    235   -250    3572     2000        587
 18      N'     90      0    3662     2000        813
 19      N'    235   -755    3142     2000       1442
 20      M'    220      0    3362     2000        483
 21      M'    265      0    3627     2000        846
 22      M'    108      0    3735     2000        715
 23      M'    108      0    3843     2000        686
 24      M'    250   -923    3170     2000        846
 25      K'     60   -150    3080     2000       1095
 26      N'    280      0    3360     2000        760
 27      N'    265   -515    3110     2000        798
 28      N'    220   -582    2748     2000        727
 29      K'    265      0    3013     2000       1116
 30      K'     50   -180    2883     2000       3855
 31      K'    285      0    3168     2000        877
 32      K'     50   -100    3118     2000       1845
 33      K'    120   -170    3068     2000        589
 34      K'     70      0    3138     2000        654
 35      K'    265   -165    3238     2000       2264
 36      K'     50   -185    3103     2000        364
 37      L'     80      0    3183     2000        553
 38      L'    280      0    3463     2000        629
 39      L'    110      0    3573     2000        827
 40      L'    250  -1025    2798     2000        357
 41      M'    235      0    3033     2000       1275
 42      M'     90      0    3123     2000        662
 43      M'    117      0    3240     2000        480
 44      M'     84   -554    2770     2000       1111
 45      M'    265      0    3035     2000        792
 46      M'    250      0    3285     2000       1018
 47      M'    285      0    3570     2000        285
 48      M'     90      0    3660     2000        931
 49      M'    134   -740    3054     2000       1288
 50      M'     84      0    3138     2000        853
 51      M'     99      0    3237     2000        827
 52      M'    117      0    3354     2000        589
 53      M'    134      0    3488     2000        391
 54      M'    101   -549    3040     2000        805
 55      M'    117      0    3157     2000        827
 56      M'    125      0    3282     2000        318
 57      M'    210      0    3492     2000        829
 58      M'    152      0    3644     2000        686
 59      M'    300   -853    3091     2000       1032
 60      M'    300      0    3391     2000       3470
 61      K'     50   -190    3251     2000        357
 62      K'     55      0    3306     2000       1820
 63      M'    108      0    3414     2000       6807
 64      N'    108      0    3522     2000       1256
 65      N'    108   -285    3345     2000       1133
 66      N'    125   -550    2920     2000        796
 67      M'    125      0    3045     2000        666
 68      M'    112   -560    2597     2000       2402
 69      M'    154      0    2751     2000        813
 70      M'    295      0    3046     2000       1061
 71      M'    143      0    3189     2000       1407
 72      M'    108      0    3297     2000        586
 73      M'    117      0    3414     2000        389
 74      M'    134   -710    2838     2000        550
 75      M'    325      0    3163     2000       1202
 76      M'    310      0    3473     2000        485
 77      M'    143      0    3616     2000       3040
 78      M'    142   -850    2908     2000        682
 79      M'    153      0    3061     2000       2668
 80      M'    134      0    3195     2000       1044
 81      M'    152      0    3347     2000        830
 82      M'    142      0    3489     2000       1394
 83      M'    125      0    3614     2000        827
 84      M'    143   -904    2853     2000        430
 85      M'    340      0    3193     2000        361
 86      M'    380   -810    2763     2000        567
 87      M'    340      0    3103     2000        472
 88      K'     50   -225    2928     2000        298
 89      M'    119      0    3047     2000        357
 90      M'    169      0    3216     2000       1262
 91      M'    143      0    3359     2000       1821
 92      M'    160      0    3519     2000       1222
 93      M'    125      0    3644     2000       2696
 94      M'    395   -850    3189     2000       1360
 95      M'    152      0    3341     2000        975
 96      M'    143      0    3484     2000        449
 97      M'    125      0    3609     2000        516
 98      M'    160   -953    2816     2000       5373
 99      M'    410      0    3226     2000       1645
 100      M'    340      0    3566     2000        413
