Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      N'    100      0    2100     2000      142437
  2      M'    250      0    2350     2000        601
  3      L'    250      0    2600     2000        353
  4      K'    100      0    2700     2000        629
  5      L'    220      0    2920     2000       1022
  6      N'    117      0    3037     2000       1000
  7      K'    120   -250    2907     2000        732
  8      M'    220      0    3127     2000        297
  9      N'    265   -235    3157     2000        411
 10      N'    280      0    3437     2000        343
 11      N'    235   -250    3422     2000       3489
 12      L'     80      0    3502     2000        314
 13      N'     90      0    3592     2000        494
 14      N'    235   -755    3072     2000        550
 15      K'    265      0    3337     2000        366
 16      M'    265      0    3602     2000        359
 17      K'     55   -200    3457     2000       1169
 18      K'    235      0    3692     2000       1018
 19      K'    100      0    3792     2000        468
 20      M'    108      0    3900     2000        836
 21      N'    280      0    4180     2000        729
 22      K'    235   -250    4165     2000        998
 23      K'    120      0    4285     2000        720
 24      L'    280      0    4565     2000       1651
 25      N'    265   -515    4315     2000        937
 26      K'    110   -300    4125     2000       7551
 27      K'     60   -150    4035     2000        328
 28      N'    220   -582    3673     2000       1288
 29      M'    108      0    3781     2000        647
 30      N'    108      0    3889     2000       1296
 31      L'    110      0    3999     2000        456
 32      K'    265      0    4264     2000        325
 33      N'    108   -285    4087     2000       2323
 34      L'    250  -1025    3312     2000       1071
 35      K'     50   -180    3182     2000        378
 36      M'    250   -923    2509     2000        460
 37      N'    125   -550    2084     2000       1155
 38      K'    285      0    2369     2000        143
 39      N'    295      0    2664     2000       1562
 40      M'    235      0    2899     2000       1270
 41      K'     50   -100    2849     2000        195
 42      M'     90      0    2939     2000       8100
 43      M'    117      0    3056     2000       8100
 44      N'    280   -275    3061     2000        617
 45      N'    295      0    3356     2000       1463
 46      K'    120   -170    3306     2000       1607
 47      M'     84   -554    2836     2000       3410
 48      N'    265   -440    2661     2000        265
 49      L'     80      0    2741     2000       3629
 50      K'     70      0    2811     2000       1150
 51      N'    285   -575    2521     2000      11701
 52      K'    265   -165    2621     2000        188
 53      L'    280      0    2901     2000      35644
 54      M'    265      0    3166     2000       1816
 55      K'     50   -185    3031     2000        319
 56      N'    250      0    3281     2000       7843
 57      K'     50   -190    3141     2000       1015
 58      L'    265  -1325    2081     2000        502
 59      L'    285      0    2366     2000        349
 60      N'    280   -516    2130     2000        303
 61      K'     55      0    2185     2000       4410
 62      L'    110      0    2295 
