Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      S'    150      0    2150     2000      221891
  2      T'    600      0    2750     2000        587
  3      S'    180      0    2930     2000        388
  4      T'    480      0    3410     2000        764
  5      S'    660      0    4070     2000       3398
  6      Q'    600      0    4670     2000       1709
  7      R'    150      0    4820     2000         24
  8      T'    120      0    4940     2000      10738
  9      S'    720      0    5660     2000      15441
 10      S'    540      0    6200     2000       7910
 11      Q'    180   -550    5830     2000       4350
 12      R'    480   -750    5560     2000      19212
 13      R'    120      0    5680     2000       1075
 14      S'    150  -2355    3475     2000      14286
 15      S'    540      0    4015     2000        718
 16      Q'    120      0    4135     2000        891
 17      S'    720      0    4855     2000       6471
 18      Q'    720   -650    4925     2000       2516
 19      T'    135      0    5060     2000       4612
 20      R'    720   -950    4830     2000        533
 21      S'    660      0    5490     2000      14412
 22      S'    135  -2350    3275     2000      29354
 23      S'    660      0    3935     2000        402
 24      T'    540      0    4475     2000        658
 25      Q'    165      0    4640     2000       2678
 26      Q'    600      0    5240     2000        394
 27      R'    165      0    5405     2000       8458
 28      S'    195      0    5600     2000      20240
 29      Q'    120   -530    5190     2000       4151
 30      S'    135      0    5325     2000        961
 31      T'    150  -1495    3980     2000       8113
 32      T'    540      0    4520     2000        431
 33      T'    180      0    4700     2000       2082
 34      R'    600      0    5300     2000      32138
 35      Q'    180      0    5480     2000       1553
 36      Q'    165   -800    4845     2000       7163
 37      S'    150      0    4995     2000      35290
 38      S'    180  -2600    2575     2000       1267
 39      S'    780      0    3355     2000       1044
 40      S'    660      0    4015     2000      21591
 41      Q'    480   -550    3945     2000       1347
 42      Q'    165      0    4110     2000        569
 43      R'    120   -950    3280     2000       3060
 44      R'    720      0    4000     2000        556
 45      S'    540      0    4540     2000       4232
 46      T'    165      0    4705     2000       3439
 47      T'    135  -1300    3540     2000       2609
 48      T'    660      0    4200     2000       3702
 49      Q'    600   -450    4350     2000      22188
 50      Q'    135      0    4485     2000       1702
 51      S'    600      0    5085     2000       5055
 52      T'    195      0    5280     2000      11349
 53      R'    660   -825    5115     2000       1236
 54      R'    480   -990    4605     2000        603
 55      R'    165      0    4770     2000        812
 56      S'    720  -2320    3170     2000        672
 57      S'    720      0    3890     2000        644
 58      S'    210      0    4100     2000        349
 59      Q'    150   -500    3750     2000        626
 60      R'    600   -600    3750     2000       1189
 61      Q'    720   -600    3870     2000       9669
 62      S'    840      0    4710     2000       1168
 63      T'    540      0    5250     2000       4793
 64      S'    165      0    5415     2000      12640
 65      T'    150      0    5565     2000       7891
 66      S'    600  -2700    3465     2000      24794
 67      S'    180      0    3645     2000        950
 68      R'    135      0    3780     2000        317
 69      T'    720  -1600    2900     2000       6518
 70      S'    720      0    3620     2000      10883
 71      R'    780   -650    3750     2000       1097
 72      Q'    165      0    3915     2000        687
 73      Q'    135   -450    3600     2000        463
 74      Q'    540   -550    3590     2000       7097
 75      S'    720      0    4310     2000       1555
 76      S'    840  -2825    2325     2000      13836
 77      S'    180      0    2505     2000        321
 78      R'    180   -945    1740     2000        788
 79      S'    780      0    2520     2000        316
 80      S'    180      0    2700     2000       4493
 81      S'    210      0    2910     2000      15499
 82      T'    165      0    3075     2000        767
 83      Q'    600   -545    3130     2000       8607
 84      T'    660      0    3790     2000       8064
 85      T'    195      0    3985     2000        375
 86      R'    780      0    4765     2000       8660
 87      S'    660      0    5425     2000       3346
 88      Q'    150      0    5575     2000       2010
 89      Q'    180   -550    5205     2000       1699
 90      S'    780  -2985    3000     2000        500
 91      S'    225      0    3225     2000        342
 92      T'    180      0    3405     2000        282
 93      R'    135   -650    2890     2000      10144
 94      S'    660      0    3550     2000        416
 95      S'    900      0    4450     2000        615
 96      T'    150  -1750    2850     2000       6616
 97      S'    225  -2875     200     2000        387
 98      S'    840      0    1040     2000        592
 99      S'    840      0    1880     2000        314
 100      S'    900      0    2780     2000        272
