Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      S'    150      0    2150     2000      204743
  2      S'    180      0    2330     2000      13539
  3      S'    660      0    2990     2000       7214
  4      Q'    600      0    3590     2000      10671
  5      R'    150      0    3740     2000       1837
  6      R'    480   -750    3470     2000      31877
  7      T'    600      0    4070     2000       1676
  8      R'    120      0    4190     2000       4794
  9      S'    720      0    4910     2000       9163
 10      R'    720   -950    4680     2000       1829
 11      R'    165      0    4845     2000       7664
 12      T'    480      0    5325     2000       6986
 13      T'    120      0    5445     2000       3809
 14      S'    540      0    5985     2000       7201
 15      Q'    180   -550    5615     2000       4395
 16      Q'    120      0    5735     2000       1210
 17      R'    600      0    6335     2000       2814
 18      Q'    720   -650    6405     2000      14796
 19      Q'    165      0    6570     2000       2474
 20      Q'    600      0    7170     2000        997
 21      T'    135      0    7305     2000        795
 22      S'    150  -2355    5100     2000       3908
 23      R'    120   -950    4270     2000       2723
 24      Q'    120   -530    3860     2000        716
 25      T'    540      0    4400     2000        587
 26      Q'    180      0    4580     2000        544
 27      Q'    165   -800    3945     2000        961
 28      R'    720      0    4665     2000       3180
 29      T'    150  -1495    3320     2000       3589
 30      R'    660   -825    3155     2000       1201
 31      R'    480   -990    2645     2000        609
 32      Q'    480   -550    2575     2000        539
 33      Q'    165      0    2740     2000       2275
 34      S'    540      0    3280     2000        918
 35      S'    720      0    4000     2000       5797
 36      T'    540      0    4540     2000       5594
 37      Q'    600   -450    4690     2000       1834
 38      Q'    135      0    4825     2000        456
 39      Q'    150   -500    4475     2000       4988
 40      Q'    720   -600    4595     2000        422
 41      Q'    165      0    4760     2000       1408
 42      Q'    135   -450    4445     2000        953
 43      S'    660      0    5105     2000        870
 44      Q'    540   -550    5095     2000       4754
 45      Q'    600   -545    5150     2000       5837
 46      Q'    150      0    5300     2000       2097
 47      Q'    180   -550    4930     2000        650
 48      Q'    660   -450    5140     2000       1584
 49      T'    180      0    5320     2000       1232
 50      Q'    165      0    5485     2000        642
 51      Q'    780   -400    5865     2000       3255
 52      Q'    150      0    6015     2000       1813
 53      Q'    660   -650    6025     2000       1130
 54      Q'    195   -470    5750     2000       4787
 55      Q'    720   -725    5745     2000       1603
 56      Q'    210   -375    5580     2000        350
 57      Q'    180      0    5760     2000       1741
 58      Q'    195   -600    5355     2000       2128
 59      Q'    840   -450    5745     2000        619
 60      Q'    210   -245    5710     2000       2230
 61      T'    165      0    5875     2000        762
 62      Q'    195   -475    5595     2000       3519
 63      Q'    165      0    5760     2000        756
 64      T'    135  -1300    4595     2000        895
 65      S'    135  -2350    2380     2000        814
 66      R'    165      0    2545     2000        762
 67      Q'    900   -650    2795     2000       1201
 68      Q'    210   -650    2355     2000        522
 69      T'    660      0    3015     2000        901
 70      Q'    900   -745    3170     2000       4220
 71      Q'    225   -570    2825     2000      14949
 72      R'    600   -600    2825     2000        443
 73      R'    135      0    2960     2000        348
 74      S'    660      0    3620     2000       3703
 75      Q'    840      0    4460     2000       2404
 76      Q'    210   -550    4120     2000       2135
 77      T'    195      0    4315     2000        334
 78      Q'    195   -650    3860     2000        279
 79      R'    780   -650    3990     2000       1164
 80      Q'    780   -245    4525     2000       4857
 81      Q'    210   -460    4275     2000       2442
 82      Q'    840   -385    4730     2000        473
 83      Q'    240   -450    4520     2000        750
 84      R'    180   -945    3755     2000        354
 85      T'    540      0    4295     2000        445
 86      Q'    225   -550    3970     2000        344
 87      T'    150      0    4120     2000        455
 88      Q'    960   -450    4630     2000        470
 89      Q'    780   -570    4840     2000       7667
 90      Q'    180      0    5020     2000       2189
 91      Q'    225   -450    4795     2000        592
 92      Q'    210   -550    4455     2000        310
 93      Q'    840   -245    5050     2000        723
 94      Q'    225   -460    4815     2000        912
 95      Q'    900   -380    5335     2000       6326
 96      Q'   1020   -450    5905     2000        748
 97      Q'    240   -650    5495     2000       1386
 98      Q'   1020   -550    5965     2000       5242
 99      Q'    255   -575    5645     2000      10669
 100      Q'    195   -495    5345     2000        555
