Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      M'    250      0    2250     2000      158466
  2      N'    100      0    2350     2000       1189
  3      M'    220      0    2570     2000      17764
  4      N'    117      0    2687     2000       2688
  5      N'    265   -235    2717     2000      15679
  6      M'    265      0    2982     2000       6418
  7      L'    250      0    3232     2000        713
  8      K'    100      0    3332     2000       7679
  9      K'    120   -250    3202     2000       1353
 10      L'    220      0    3422     2000       4164
 11      M'    108      0    3530     2000       2644
 12      M'    108      0    3638     2000       7218
 13      M'    250   -923    2965     2000       5053
 14      N'    280      0    3245     2000       3467
 15      N'    235   -250    3230     2000       2189
 16      N'     90      0    3320     2000         48
 17      N'    235   -755    2800     2000        212
 18      K'    265      0    3065     2000       8811
 19      K'     55   -200    2920     2000       7290
 20      L'     80      0    3000     2000       4413
 21      M'    235      0    3235     2000       1974
 22      L'    280      0    3515     2000       1558
 23      M'     90      0    3605     2000       4596
 24      M'    117      0    3722     2000       1966
 25      M'     84   -554    3252     2000       7689
 26      N'    280      0    3532     2000       1773
 27      N'    265   -515    3282     2000        805
 28      L'    110      0    3392     2000       5091
 29      L'    250  -1025    2617     2000      12786
 30      K'    235      0    2852     2000       1046
 31      K'    100      0    2952     2000        983
 32      K'    235   -250    2937     2000        498
 33      K'    120      0    3057     2000       6141
 34      K'    110   -300    2867     2000       8296
 35      K'     60   -150    2777     2000       1412
 36      K'    265      0    3042     2000       2381
 37      K'     50   -180    2912     2000       3471
 38      K'    285      0    3197     2000        868
 39      K'     50   -100    3147     2000       2813
 40      K'    120   -170    3097     2000       1422
 41      K'     70      0    3167     2000       5570
 42      K'    265   -165    3267     2000       1876
 43      K'     50   -185    3132     2000       3736
 44      K'     50   -190    2992     2000       2378
 45      K'     55      0    3047     2000       7585
 46      K'     50   -225    2872     2000       4166
 47      K'    310   -310    2872     2000       7134
 48      L'     80      0    2952     2000       5329
 49      K'    110      0    3062     2000      17321
 50      K'    295   -200    3157     2000       3331
 51      K'     75      0    3232     2000       5335
 52      K'    120   -180    3172     2000       5306
 53      K'    130   -175    3127     2000       3655
 54      K'    110    -50    3187     2000       4042
 55      K'    350   -180    3357     2000        780
 56      K'     60      0    3417     2000       2745
 57      K'    130   -200    3347     2000       5792
 58      K'    310   -275    3382     2000       1406
 59      L'    280      0    3662     2000       1080
 60      M'    265      0    3927     2000       1485
 61      K'    345   -365    3907     2000       1705
 62      K'    130   -210    3827     2000       1503
 63      L'    265  -1325    2767     2000        594
 64      L'    285      0    3052     2000        746
 65      M'    250      0    3302     2000       2474
 66      N'    220   -582    2940     2000       1897
 67      L'    110      0    3050     2000       1276
 68      K'    150   -160    3040     2000       1498
 69      K'     80      0    3120     2000       4334
 70      K'    140   -130    3130     2000        932
 71      K'    325    -70    3385     2000       9463
 72      K'    150   -100    3435     2000       1283
 73      M'    285      0    3720     2000       3348
 74      K'     60      0    3780     2000       1204
 75      L'    250      0    4030     2000        559
 76      K'    140   -310    3860     2000       1350
 77      K'    130   -150    3840     2000       2425
 78      N'    108      0    3948     2000       1259
 79      M'     90      0    4038     2000         36
 80      K'    150   -175    4013     2000       3101
 81      L'     90      0    4103     2000       7900
 82      K'    380   -210    4273     2000       3808
 83      K'    360   -260    4373     2000       2054
 84      K'     60      0    4433     2000       5229
 85      M'    134   -740    3827     2000       3990
 86      N'    108   -285    3650     2000       1347
 87      K'    150   -150    3650     2000       2452
 88      K'    340   -155    3835     2000        669
 89      K'    130   -120    3845     2000        950
 90      K'    120   -100    3865     2000         16
 91      K'    325   -350    3840     2000       1983
 92      K'    340   -200    3980     2000      12977
 93      K'    410    -75    4315     2000       2618
 94      K'    150    -75    4390     2000       1720
 95      K'    130   -150    4370     2000       2238
 96      K'     70   -320    4120     2000        809
 97      L'    295  -1200    3215     2000        524
 98      M'     84      0    3299     2000        945
 99      N'    125   -550    2874     2000       1005
 100      L'    280      0    3154     2000        594
