Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      M'    250      0    2250     2000      502642
  2      N'    100      0    2350     2000        735
  3      L'    250      0    2600     2000        803
  4      K'    100      0    2700     2000        701
  5      K'    120   -250    2570     2000        884
  6      N'    117      0    2687     2000       6715
  7      N'    265   -235    2717     2000        350
  8      N'    280      0    2997     2000        467
  9      N'    235   -250    2982     2000        579
 10      N'     90      0    3072     2000       1590
 11      N'    235   -755    2552     2000        865
 12      M'    220      0    2772     2000        971
 13      M'    265      0    3037     2000        732
 14      N'    280      0    3317     2000        926
 15      L'    220      0    3537     2000       1092
 16      K'    265      0    3802     2000        839
 17      K'     55   -200    3657     2000       1331
 18      K'    235      0    3892     2000        412
 19      K'    100      0    3992     2000        496
 20      K'    235   -250    3977     2000        490
 21      K'    120      0    4097     2000       1623
 22      K'    110   -300    3907     2000       3317
 23      K'     60   -150    3817     2000        923
 24      K'    265      0    4082     2000        435
 25      K'     50   -180    3952     2000       4477
 26      N'    265   -515    3702     2000        834
 27      N'    220   -582    3340     2000        692
 28      L'     80      0    3420     2000        669
 29      L'    280      0    3700     2000        547
 30      L'    110      0    3810     2000       2031
 31      L'    250  -1025    3035     2000        835
 32      K'    285      0    3320     2000        764
 33      K'     50   -100    3270     2000       7443
 34      K'    120   -170    3220     2000       1088
 35      K'     70      0    3290     2000       3033
 36      K'    265   -165    3390     2000       1262
 37      K'     50   -185    3255     2000        745
 38      K'     50   -190    3115     2000        495
 39      K'     55      0    3170     2000        457
 40      N'    108      0    3278     2000       4659
 41      M'    108      0    3386     2000       6732
 42      K'     50   -225    3211     2000        888
 43      M'    108      0    3319     2000       9594
 44      M'    250   -923    2646     2000         17
 45      M'    235      0    2881     2000        657
 46      K'    310   -310    2881     2000        628
 47      K'    110      0    2991     2000        924
 48      K'    295   -200    3086     2000        608
 49      K'     75      0    3161     2000        750
 50      K'    120   -180    3101     2000       1663
 51      K'    130   -175    3056     2000       1309
 52      K'    110    -50    3116     2000       1784
 53      K'    350   -180    3286     2000        801
 54      K'     60      0    3346     2000        993
 55      K'    130   -200    3276     2000        515
 56      K'    310   -275    3311     2000       1046
 57      K'    345   -365    3291     2000       2169
 58      K'    130   -210    3211     2000       1083
 59      K'    150   -160    3201     2000       2905
 60      K'     80      0    3281     2000        371
 61      K'    140   -130    3291     2000        436
 62      K'    325    -70    3546     2000       1149
 63      K'    150   -100    3596     2000        462
 64      K'     60      0    3656     2000       3858
 65      K'    140   -310    3486     2000        629
 66      K'    130   -150    3466     2000        412
 67      K'    150   -175    3441     2000        665
 68      K'    380   -210    3611     2000       1675
 69      K'    360   -260    3711     2000       1110
 70      K'     60      0    3771     2000        435
 71      K'    150   -150    3771     2000        365
 72      K'    340   -155    3956     2000        574
 73      K'    130   -120    3966     2000        463
 74      K'    120   -100    3986     2000       2369
 75      K'    325   -350    3961     2000        627
 76      K'    340   -200    4101     2000       5170
 77      K'    410    -75    4436     2000       2238
 78      K'    150    -75    4511     2000        778
 79      K'    130   -150    4491     2000        513
 80      K'     70   -320    4241     2000       2315
 81      K'    160   -125    4276     2000       2016
 82      K'    215   -200    4291     2000       6929
 83      K'    170   -150    4311     2000       3027
 84      K'    130   -105    4336     2000       1108
 85      N'    108   -285    4159     2000       3870
 86      M'     90      0    4249     2000       3228
 87      N'    125   -550    3824     2000       2942
 88      M'    117      0    3941     2000        990
 89      M'     84   -554    3471     2000       3809
 90      M'    265      0    3736     2000        426
 91      M'    250      0    3986     2000        793
 92      M'    285      0    4271     2000       6655
 93      M'     90      0    4361     2000       3583
 94      M'    134   -740    3755     2000       2155
 95      M'     84      0    3839     2000       9001
 96      M'     99      0    3938     2000        977
 97      M'    117      0    4055     2000       1398
 98      N'    295      0    4350     2000        408
 99      M'    134      0    4484     2000       7116
 100      M'    101   -549    4036     2000      65768
