Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      A'    100      0    2100     2000      233357
  2      C'     50      0    2150     2000       1563
  3      B'    100      0    2250     2000        756
  4      D'     50      0    2300     2000       2131
  5      B'     80      0    2380     2000        828
  6      A'    120      0    2500     2000        792
  7      A'     80   -150    2430     2000       1222
  8      B'    110      0    2540     2000       2226
  9      C'     60      0    2600     2000       4315
 10      D'     40      0    2640     2000        593
 11      A'     90      0    2730     2000        630
 12      C'     40    -50    2720     2000        523
 13      B'    120      0    2840     2000        516
 14      D'     45      0    2885     2000       1250
 15      A'    110   -300    2695     2000       1983
 16      B'     90      0    2785     2000       1487
 17      B'    100      0    2885     2000        777
 18      D'     45      0    2930     2000        735
 19      C'     55      0    2985     2000       1075
 20      B'     90      0    3075     2000        556
 21      B'    120      0    3195     2000       2154
 22      B'    110  -1250    2055     2000       1800
 23      A'    100      0    2155     2000        616
 24      C'     55    -50    2160     2000        570
 25      D'     55      0    2215     2000        826
 26      A'     80   -200    2095     2000       1297
 27      B'     80      0    2175     2000        376
 28      D'     60      0    2235     2000        561
 29      C'     45      0    2280     2000        658
 30      B'    110      0    2390     2000       1207
 31      A'    120      0    2510     2000       1085
 32      C'     50    -50    2510     2000       3116
 33      D'     40      0    2550     2000        952
 34      A'    110   -250    2410     2000        480
 35      B'    100      0    2510     2000       9638
 36      D'     55      0    2565     2000       7637
 37      C'     45      0    2610     2000       2653
 38      A'     90   -350    2350     2000        540
 39      B'     90      0    2440     2000       3653
 40      D'     50      0    2490     2000       1274
 41      C'     60    -50    2500     2000        502
 42      B'    130  -1500    1130     2000       5725
 43      A'    110      0    1240     2000         75
 44      C'     40    -50    1230     2000        566
 45      D'     60   -250    1040     2000        574
 46      A'    130   -350     820     2000       3255
 47      B'    120      0     940     2000       2530
 48      D'     55      0     995     2000       5445
 49      A'     90      0    1085     2000        629
 50      C'     55      0    1140     2000       5911
 51      B'    130      0    1270     2000       1317
 52      C'     55    -25    1300     2000       5079
 53      B'    110      0    1410     2000        829
 54      A'    100   -250    1260     2000       3824
 55      B'     90      0    1350     2000       4593
 56      D'     40      0    1390     2000       2098
 57      C'     65    -75    1380     2000       4869
 58      A'    120   -200    1300     2000       3942
 59      B'    100      0    1400     2000       6896
 60      B'    120      0    1520     2000      10583
 61      C'     45      0    1565     2000        607
 62      D'     60      0    1625     2000       1075
 63      B'    120  -1750      -5     2000        464
 64      A'    110      0    2105     4000       3367
 65      C'     70    -25    2150     4000       1243
 66      B'    110      0    2260     4000        651
 67      C'     40      0    2300     4000       2289
 68      D'     40      0    2340     4000        370
 69      A'     90   -300    2130     4000        583
 70      B'    140      0    2270     4000      32170
 71      C'     50    -25    2295     4000       8848
 72      B'    130      0    2425     4000       7005
 73      A'    130   -150    2405     4000      23041
 74      D'     45      0    2450     4000        187
 75      B'    100      0    2550     4000       4557
 76      C'     60    -75    2535     4000       8481
 77      A'    120   -250    2405     4000        739
 78      B'    110      0    2515     4000        483
 79      D'     55      0    2570     4000        334
 80      C'     70      0    2640     4000       1053
 81      C'     40    -50    2630     4000        451
 82      D'     65      0    2695     4000       1781
 83      C'     60      0    2755     4000       2619
 84      D'     70      0    2825     4000       1209
 85      C'     65    -25    2865     4000        714
 86      D'     50      0    2915     4000        509
 87      D'     70   -275    2710     4000        442
 88      B'    120      0    2830     4000        526
 89      C'     55      0    2885     4000        518
 90      D'     60      0    2945     4000        873
 91      C'     80    -50    2975     4000       1145
 92      D'     55      0    3030     4000        959
 93      B'    120      0    3150     4000        453
 94      A'    100      0    3250     4000        413
 95      C'     40    -25    3265     4000        902
 96      D'     65      0    3330     4000        473
 97      B'    140      0    3470     4000       3059
 98      C'     60    -50    3480     4000        637
 99      D'     80      0    3560     4000        299
 100      B'    110      0    3670     4000        913
