Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      L'    250      0    2250     2000      433433
  2      L'    220      0    2470     2000        464
  3      L'     80      0    2550     2000        727
  4      L'    280      0    2830     2000       3642
  5      L'    110      0    2940     2000       3295
  6      L'    250  -1025    2165     2000       1494
  7      L'     80      0    2245     2000        632
  8      L'    280      0    2525     2000      14178
  9      L'    265  -1325    1465     2000      12927
 10      L'    285      0    1750     2000        931
 11      L'    110      0    1860     2000       2152
 12      M'    250      0    2110     2000       1772
 13      L'    250      0    2360     2000       8333
 14      M'    220      0    2580     2000      11930
 15      M'    265      0    2845     2000       5928
 16      L'     90      0    2935     2000         22
 17      L'    295  -1200    2030     2000      11982
 18      L'    280      0    2310     2000       1027
 19      M'    108      0    2418     2000        114
 20      M'    108      0    2526     2000       1094
 21      M'    250   -923    1853     2000        754
 22      L'    295      0    2148     2000       5269
 23      M'    235      0    2383     2000       3830
 24      M'     90      0    2473     2000        730
 25      L'     90      0    2563     2000       4735
 26      M'    117      0    2680     2000       2262
 27      M'     84   -554    2210     2000       3246
 28      M'    265      0    2475     2000       1717
 29      L'    285  -1500    1260     2000       4602
 30      M'    250      0    1510     2000        300
 31      M'    285      0    1795     2000       2197
 32      M'     90      0    1885     2000       1037
 33      M'    134   -740    1279     2000        482
 34      M'     84      0    1363     2000       3824
 35      M'     99      0    1462     2000       4402
 36      M'    117      0    1579     2000       9892
 37      M'    134      0    1713     2000       6425
 38      M'    101   -549    1265     2000       1050
 39      M'    117      0    1382     2000       3954
 40      N'    100      0    1482     2000       1901
 41      K'    100      0    1582     2000        672
 42      M'    125      0    1707     2000       1399
 43      M'    210      0    1917     2000       8528
 44      L'    350      0    2267     2000       5763
 45      M'    152      0    2419     2000       2524
 46      N'    117      0    2536     2000       4390
 47      L'    305      0    2841     2000       6923
 48      M'    300   -853    2288     2000       6172
 49      M'    300      0    2588     2000       5563
 50      M'    108      0    2696     2000       9501
 51      N'    265   -235    2726     2000       4964
 52      K'    120   -250    2596     2000       3962
 53      M'    125      0    2721     2000       8145
 54      N'    280      0    3001     2000       7275
 55      M'    112   -560    2553     2000       2982
 56      M'    154      0    2707     2000      13064
 57      M'    295      0    3002     2000       1144
 58      M'    143      0    3145     2000       9062
 59      N'    235   -250    3130     2000       5473
 60      K'    265      0    3395     2000       3098
 61      M'    108      0    3503     2000       8698
 62      N'     90      0    3593     2000       4894
 63      M'    117      0    3710     2000       1202
 64      N'    235   -755    3190     2000        588
 65      M'    134   -710    2614     2000       1324
 66      L'    280  -1400    1494     2000        324
 67      K'     55   -200    1349     2000        330
 68      M'    325      0    1674     2000        523
 69      L'    140      0    1814     2000        438
 70      M'    310      0    2124     2000       1956
 71      M'    143      0    2267     2000        596
 72      N'    280      0    2547     2000       3607
 73      M'    142   -850    1839     2000       1362
 74      M'    153      0    1992     2000        668
 75      N'    265   -515    1742     2000        275
 76      M'    134      0    1876     2000        326
 77      M'    152      0    2028     2000        815
 78      K'    235      0    2263     2000        647
 79      N'    220   -582    1901     2000       1233
 80      M'    142      0    2043     2000        824
 81      M'    125      0    2168     2000       3351
 82      N'    108      0    2276     2000       1470
 83      N'    108   -285    2099     2000      23742
 84      M'    143   -904    1338     2000        552
 85      K'    100      0    1438     2000        731
 86      K'    235   -250    1423     2000        633
 87      K'    120      0    1543     2000        317
 88      K'    110   -300    1353     2000       3066
 89      L'    310      0    1663     2000        324
 90      M'    340      0    2003     2000        302
 91      N'    125   -550    1578     2000        523
 92      K'     60   -150    1488     2000        344
 93      L'    110      0    1598     2000        259
 94      M'    380   -810    1168     2000         72
 95      N'    295      0    1463     2000        684
 96      L'    300      0    1763     2000        620
 97      K'    265      0    2028     2000        648
 98      M'    340      0    2368     2000        319
 99      N'    280   -275    2373     2000       1328
 100      M'    119      0    2492     2000        916
