Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      S'    150      0    2150     2000      180290
  2      T'    600      0    2750     2000        498
  3      Q'    600      0    3350     2000         99
  4      R'    150      0    3500     2000        332
  5      S'    180      0    3680     2000       1353
  6      R'    480   -750    3410     2000        479
  7      T'    480      0    3890     2000        415
  8      T'    120      0    4010     2000        399
  9      S'    660      0    4670     2000        582
 10      Q'    180   -550    4300     2000       5206
 11      R'    120      0    4420     2000        325
 12      S'    720      0    5140     2000        785
 13      T'    135      0    5275     2000        283
 14      S'    540      0    5815     2000        397
 15      T'    540      0    6355     2000        588
 16      S'    150  -2355    4150     2000        464
 17      T'    150  -1495    2805     2000        408
 18      R'    720   -950    2575     2000        722
 19      Q'    120      0    2695     2000        306
 20      R'    165      0    2860     2000        522
 21      Q'    720   -650    2930     2000        566
 22      R'    600      0    3530     2000        426
 23      Q'    165      0    3695     2000        901
 24      Q'    600      0    4295     2000       1436
 25      R'    120   -950    3465     2000        526
 26      Q'    120   -530    3055     2000        620
 27      R'    720      0    3775     2000        504
 28      Q'    180      0    3955     2000        370
 29      R'    660   -825    3790     2000        327
 30      Q'    165   -800    3155     2000        651
 31      R'    480   -990    2645     2000        299
 32      R'    165      0    2810     2000        313
 33      Q'    480   -550    2740     2000        371
 34      Q'    165      0    2905     2000        641
 35      R'    600   -600    2905     2000        557
 36      R'    135      0    3040     2000        285
 37      Q'    600   -450    3190     2000        627
 38      R'    780   -650    3320     2000        472
 39      R'    180   -945    2555     2000        332
 40      R'    780      0    3335     2000        358
 41      Q'    135      0    3470     2000        371
 42      R'    135   -650    2955     2000        745
 43      R'    540   -600    2895     2000        587
 44      R'    600  -1490    2005     2000        692
 45      Q'    150   -500    1655     2000        342
 46      S'    540      0    2195     2000        326
 47      Q'    720   -600    2315     2000        551
 48      R'    720      0    3035     2000        274
 49      Q'    165      0    3200     2000        304
 50      Q'    135   -450    2885     2000        383
 51      Q'    540   -550    2875     2000        526
 52      Q'    600   -545    2930     2000        365
 53      R'    720   -600    3050     2000        469
 54      Q'    150      0    3200     2000        729
 55      R'    210   -625    2785     2000        299
 56      Q'    180   -550    2415     2000        384
 57      R'    165      0    2580     2000        391
 58      Q'    660   -450    2790     2000       1296
 59      Q'    165      0    2955     2000       1063
 60      R'    780   -705    3030     2000        368
 61      R'    600      0    3630     2000        878
 62      Q'    780   -400    4010     2000        461
 63      R'    660   -655    4015     2000       1704
 64      Q'    150      0    4165     2000        298
 65      R'    195   -555    3805     2000        624
 66      Q'    660   -650    3815     2000        817
 67      R'    720   -600    3935     2000        688
 68      R'    210  -1530    2615     2000       1283
 69      Q'    195   -470    2340     2000        543
 70      R'    660      0    3000     2000        366
 71      Q'    720   -725    2995     2000        392
 72      R'    195   -700    2490     2000        749
 73      Q'    210   -375    2325     2000        417
 74      R'    180   -650    1855     2000        310
 75      Q'    180      0    2035     2000        378
 76      R'    720   -800    1955     2000        411
 77      Q'    195   -600    1550     2000        307
 78      T'    540      0    2090     2000        469
 79      R'    660   -450    2300     2000        322
 80      Q'    840   -450    2690     2000        249
 81      R'    165   -450    2405     2000       6280
 82      Q'    210   -245    2370     2000        383
 83      R'    900      0    3270     2000         59
 84      Q'    195   -475    2990     2000        780
 85      R'    660  -1300    2350     2000        645
 86      R'    900   -730    2520     2000        652
 87      Q'    165      0    2685     2000        450
 88      R'    225   -765    2145     2000        379
 89      Q'    900   -650    2395     2000        683
 90      R'    840      0    3235     2000        385
 91      Q'    210   -650    2795     2000       1951
 92      R'    210   -950    2055     2000        435
 93      S'    720      0    2775     2000        405
 94      Q'    900   -745    2930     2000        351
 95      R'    195   -450    2675     2000        346
 96      Q'    225   -570    2330     2000        119
 97      T'    180      0    2510     2000       2168
 98      R'    780  -1005    2285     2000        319
 99      Q'    840      0    3125     2000      13779
 100      R'    720   -655    3190     2000        763
