Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      M'    250      0    2250     2000      377925
  2      L'    250      0    2500     2000        371
  3      K'    100      0    2600     2000        807
  4      N'    100      0    2700     2000        569
  5      N'    117      0    2817     2000       3075
  6      K'    120   -250    2687     2000        404
  7      L'    220      0    2907     2000       1239
  8      M'    220      0    3127     2000         89
  9      K'    265      0    3392     2000        413
 10      N'    265   -235    3422     2000        450
 11      K'     55   -200    3277     2000        404
 12      L'     80      0    3357     2000        445
 13      L'    280      0    3637     2000        363
 14      K'    235      0    3872     2000       1130
 15      N'    280      0    4152     2000        167
 16      M'    265      0    4417     2000       1014
 17      K'    100      0    4517     2000       3669
 18      K'    235   -250    4502     2000        470
 19      K'    120      0    4622     2000        322
 20      K'    110   -300    4432     2000        443
 21      L'    110      0    4542     2000       3426
 22      M'    108      0    4650     2000       5872
 23      M'    108      0    4758     2000        134
 24      M'    250   -923    4085     2000        700
 25      N'    235   -250    4070     2000       1334
 26      L'    250  -1025    3295     2000        401
 27      N'     90      0    3385     2000        337
 28      N'    235   -755    2865     2000       7724
 29      M'    235      0    3100     2000        410
 30      M'     90      0    3190     2000        699
 31      M'    117      0    3307     2000        371
 32      M'     84   -554    2837     2000        410
 33      M'    265      0    3102     2000        367
 34      M'    250      0    3352     2000       3028
 35      M'    285      0    3637     2000       3837
 36      M'     90      0    3727     2000      11423
 37      M'    134   -740    3121     2000       1442
 38      M'     84      0    3205     2000       1822
 39      M'     99      0    3304     2000        337
 40      M'    117      0    3421     2000        323
 41      M'    134      0    3555     2000        360
 42      M'    101   -549    3107     2000       1325
 43      M'    117      0    3224     2000        357
 44      M'    125      0    3349     2000       1843
 45      M'    210      0    3559     2000        472
 46      M'    152      0    3711     2000       3262
 47      M'    300   -853    3158     2000       1056
 48      M'    300      0    3458     2000        576
 49      M'    108      0    3566     2000        724
 50      M'    125      0    3691     2000        437
 51      M'    112   -560    3243     2000       1402
 52      M'    154      0    3397     2000        452
 53      M'    295      0    3692     2000        350
 54      M'    143      0    3835     2000       1178
 55      M'    108      0    3943     2000        777
 56      M'    117      0    4060     2000        666
 57      M'    134   -710    3484     2000        481
 58      M'    325      0    3809     2000        881
 59      M'    310      0    4119     2000       1448
 60      M'    143      0    4262     2000        625
 61      M'    142   -850    3554     2000       4902
 62      M'    153      0    3707     2000        672
 63      M'    134      0    3841     2000        848
 64      M'    152      0    3993     2000        797
 65      M'    142      0    4135     2000       1367
 66      M'    125      0    4260     2000       1644
 67      M'    143   -904    3499     2000       2105
 68      M'    340      0    3839     2000        947
 69      M'    380   -810    3409     2000        425
 70      M'    340      0    3749     2000        420
 71      M'    119      0    3868     2000        491
 72      M'    169      0    4037     2000       1268
 73      M'    143      0    4180     2000         46
 74      M'    160      0    4340     2000       7327
 75      M'    125      0    4465     2000        880
 76      M'    395   -850    4010     2000        613
 77      M'    152      0    4162     2000        976
 78      M'    143      0    4305     2000       1367
 79      M'    125      0    4430     2000        907
 80      M'    160   -953    3637     2000        570
 81      M'    410      0    4047     2000       2766
 82      M'    340      0    4387     2000       6513
 83      L'     80      0    4467     2000      19161
 84      K'     60   -150    4377     2000        502
 85      N'    280      0    4657     2000        472
 86      N'    265   -515    4407     2000       1842
 87      N'    220   -582    4045     2000       1502
 88      N'    108      0    4153     2000       2994
 89      N'    108   -285    3976     2000        366
 90      K'    265      0    4241     2000        378
 91      K'     50   -180    4111     2000       1334
 92      K'    285      0    4396     2000       4643
 93      L'    280      0    4676     2000       7492
 94      K'     50   -100    4626     2000        847
 95      L'    265  -1325    3566     2000       1487
 96      L'    285      0    3851     2000        673
 97      K'    120   -170    3801     2000        918
 98      K'     70      0    3871     2000        290
 99      K'    265   -165    3971     2000       1414
 100      K'     50   -185    3836     2000       1456
