Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      Q'    600      0    2600     2000      123314
  2      R'    150      0    2750     2000        284
  3      S'    150      0    2900     2000        547
  4      T'    600      0    3500     2000       1682
  5      Q'    180   -550    3130     2000       2767
  6      R'    480   -750    2860     2000        872
  7      S'    180      0    3040     2000       1340
  8      T'    480      0    3520     2000       3916
  9      S'    660      0    4180     2000        488
 10      T'    120      0    4300     2000       1455
 11      S'    720      0    5020     2000       1912
 12      S'    540      0    5560     2000      12261
 13      T'    135      0    5695     2000       1672
 14      S'    150  -2355    3490     2000        226
 15      T'    540      0    4030     2000       2085
 16      T'    150  -1495    2685     2000       1105
 17      Q'    120      0    2805     2000        992
 18      R'    120      0    2925     2000        486
 19      Q'    720   -650    2995     2000       1352
 20      R'    720   -950    2765     2000        797
 21      Q'    165      0    2930     2000      11740
 22      T'    540      0    3470     2000       1853
 23      S'    540      0    4010     2000       1740
 24      Q'    600      0    4610     2000        940
 25      R'    165      0    4775     2000       2738
 26      R'    600      0    5375     2000      10546
 27      Q'    120   -530    4965     2000       2013
 28      Q'    180      0    5145     2000      15453
 29      R'    120   -950    4315     2000       4420
 30      Q'    165   -800    3680     2000       2340
 31      S'    720      0    4400     2000       4282
 32      T'    180      0    4580     2000       2997
 33      T'    165      0    4745     2000       9773
 34      S'    660      0    5405     2000       6584
 35      R'    720      0    6125     2000      16438
 36      Q'    480   -550    6055     2000      25955
 37      T'    135  -1300    4890     2000       1247
 38      R'    660   -825    4725     2000        812
 39      S'    135  -2350    2510     2000       6923
 40      T'    660      0    3170     2000       2043
 41      Q'    165      0    3335     2000       9815
 42      T'    195      0    3530     2000       2196
 43      Q'    600   -450    3680     2000       6509
 44      T'    540      0    4220     2000       4565
 45      R'    480   -990    3710     2000      27300
 46      S'    660      0    4370     2000       1392
 47      S'    195      0    4565     2000      15365
 48      Q'    135      0    4700     2000      13823
 49      T'    150      0    4850     2000       1464
 50      T'    720  -1600    3970     2000      27966
 51      T'    165      0    4135     2000       9999
 52      Q'    150   -500    3785     2000      17093
 53      R'    165      0    3950     2000      32255
 54      S'    135      0    4085     2000      25452
 55      Q'    720   -600    4205     2000      25955
 56      R'    600   -600    4205     2000       7610
 57      S'    150      0    4355     2000      20793
 58      T'    660      0    5015     2000      27603
 59      Q'    165      0    5180     2000      25793
 60      Q'    135   -450    4865     2000      16380
 61      S'    180  -2600    2445     2000      36505
 62      R'    135      0    2580     2000      12998
 63      T'    195      0    2775     2000      16814
 64      Q'    540   -550    2765     2000      30611
 65      T'    180      0    2945     2000      18206
 66      S'    780      0    3725     2000      28489
 67      T'    150  -1750    2125     2000      22892
 68      R'    780   -650    2255     2000      24825
 69      T'    180      0    2435     2000      26241
 70      Q'    600   -545    2490     2000       1532
 71      T'    660      0    3150     2000      14405
 72      Q'    150      0    3300     2000      12669
 73      R'    180   -945    2535     2000      28147
 74      T'    840      0    3375     2000       7159
 75      Q'    180   -550    3005     2000       1915
 76      Q'    660   -450    3215     2000      16575
 77      T'    165      0    3380     2000       9592
 78      Q'    165      0    3545     2000      10596
 79      R'    780      0    4325     2000        465
 80      T'    150  -1850    2625     2000       5586
 81      S'    660      0    3285     2000      13340
 82      Q'    780   -400    3665     2000       4267
 83      S'    540      0    4205     2000       6705
 84      Q'    150      0    4355     2000       8687
 85      T'    180      0    4535     2000      10543
 86      Q'    660   -650    4545     2000      11813
 87      T'    720      0    5265     2000       1705
 88      T'    165      0    5430     2000      10468
 89      Q'    195   -470    5155     2000      22165
 90      R'    135   -650    4640     2000      10936
 91      T'    840  -1950    3530     2000       4948
 92      Q'    720   -725    3525     2000      10536
 93      R'    540   -600    3465     2000       9227
 94      T'    180      0    3645     2000       3585
 95      S'    600      0    4245     2000      10371
 96      Q'    210   -375    4080     2000       2618
 97      Q'    180      0    4260     2000       6484
 98      T'    780      0    5040     2000      10412
 99      S'    720  -2320    3440     2000       5479
 100      Q'    195   -600    3035     2000      10549
