Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      K'    100      0    2100     2000      202601
  2      L'    250      0    2350     2000        383
  3      M'    250      0    2600     2000        925
  4      N'    100      0    2700     2000        922
  5      N'    117      0    2817     2000        808
  6      N'    265   -235    2847     2000        617
  7      N'    280      0    3127     2000        940
  8      N'    235   -250    3112     2000        372
  9      K'    120   -250    2982     2000        623
 10      L'    220      0    3202     2000       1115
 11      L'     80      0    3282     2000        337
 12      L'    280      0    3562     2000        976
 13      L'    110      0    3672     2000        314
 14      L'    250  -1025    2897     2000        326
 15      M'    220      0    3117     2000        675
 16      M'    265      0    3382     2000        628
 17      M'    108      0    3490     2000       1259
 18      M'    108      0    3598     2000       5111
 19      M'    250   -923    2925     2000        764
 20      N'     90      0    3015     2000        328
 21      N'    235   -755    2495     2000        356
 22      K'    265      0    2760     2000        673
 23      K'     55   -200    2615     2000        661
 24      K'    235      0    2850     2000        832
 25      K'    100      0    2950     2000       2022
 26      K'    235   -250    2935     2000        484
 27      K'    120      0    3055     2000       1203
 28      K'    110   -300    2865     2000        538
 29      K'     60   -150    2775     2000        360
 30      L'     80      0    2855     2000       1012
 31      L'    280      0    3135     2000        901
 32      L'    265  -1325    2075     2000      10538
 33      K'    265      0    2340     2000        724
 34      K'     50   -180    2210     2000        851
 35      N'    280      0    2490     2000       4184
 36      K'    285      0    2775     2000      11861
 37      K'     50   -100    2725     2000        364
 38      K'    120   -170    2675     2000       3385
 39      K'     70      0    2745     2000        423
 40      K'    265   -165    2845     2000        395
 41      K'     50   -185    2710     2000        377
 42      K'     50   -190    2570     2000       5180
 43      K'     55      0    2625     2000       1459
 44      K'     50   -225    2450     2000       1317
 45      L'    285      0    2735     2000       8045
 46      K'    310   -310    2735     2000       6496
 47      K'    110      0    2845     2000       5743
 48      K'    295   -200    2940     2000       8899
 49      K'     75      0    3015     2000       4201
 50      K'    120   -180    2955     2000       7297
 51      K'    130   -175    2910     2000       5404
 52      K'    110    -50    2970     2000      11936
 53      K'    350   -180    3140     2000         55
 54      K'     60      0    3200     2000      22421
 55      K'    130   -200    3130     2000        964
 56      K'    310   -275    3165     2000        675
 57      K'    345   -365    3145     2000         16
 58      K'    130   -210    3065     2000       8242
 59      M'    235      0    3300     2000      18227
 60      L'    110      0    3410     2000        435
 61      N'    265   -515    3160     2000        886
 62      K'    150   -160    3150 
