Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      L'    250      0    2250     2000      163703
  2      M'    250      0    2500     2000       1735
  3      K'    100      0    2600     2000       1059
  4      N'    100      0    2700     2000        589
  5      K'    120   -250    2570     2000        474
  6      L'    220      0    2790     2000        686
  7      M'    220      0    3010     2000       1119
  8      N'    117      0    3127     2000         13
  9      N'    265   -235    3157     2000        580
 10      L'     80      0    3237     2000       1244
 11      L'    280      0    3517     2000       1868
 12      M'    265      0    3782     2000        387
 13      L'    110      0    3892     2000       1868
 14      N'    280      0    4172     2000        576
 15      M'    108      0    4280     2000        303
 16      L'    250  -1025    3505     2000       1546
 17      N'    235   -250    3490     2000        513
 18      M'    108      0    3598     2000        466
 19      K'    265      0    3863     2000        386
 20      N'     90      0    3953     2000       1900
 21      M'    250   -923    3280     2000       2473
 22      L'     80      0    3360     2000       2841
 23      K'     55   -200    3215     2000        526
 24      L'    280      0    3495     2000        397
 25      N'    235   -755    2975     2000        350
 26      L'    265  -1325    1915     2000       7087
 27      K'    235      0    2150     2000        683
 28      N'    280      0    2430     2000        910
 29      L'    285      0    2715     2000        436
 30      K'    100      0    2815     2000       3472
 31      N'    265   -515    2565     2000        414
 32      L'    110      0    2675     2000        607
 33      M'    235      0    2910     2000        608
 34      K'    235   -250    2895     2000       1079
 35      N'    220   -582    2533     2000       1744
 36      M'     90      0    2623     2000        423
 37      L'    250      0    2873     2000        336
 38      K'    120      0    2993     2000        499
 39      N'    108      0    3101     2000       1286
 40      M'    117      0    3218     2000       1037
 41      L'     90      0    3308     2000        789
 42      K'    110   -300    3118     2000        571
 43      K'     60   -150    3028     2000        380
 44      N'    108   -285    2851     2000        378
 45      L'    295  -1200    1946     2000        330
 46      M'     84   -554    1476     2000        372
 47      K'    265      0    1741     2000        637
 48      L'    280      0    2021     2000        313
 49      N'    125   -550    1596     2000       2610
 50      M'    265      0    1861     2000        347
 51      K'     50   -180    1731     2000        437
 52      L'    295      0    2026     2000        317
 53      M'    250      0    2276     2000       7583
 54      N'    295      0    2571     2000         16
 55      L'     90      0    2661     2000       4811
 56      M'    285      0    2946     2000        753
 57      N'    280   -275    2951     2000        123
 58      L'    285  -1500    1736     2000        376
 59      K'    285      0    2021     2000        302
 60      N'    295      0    2316     2000       4898
 61      K'     50   -100    2266     2000        518
 62      M'     90      0    2356     2000       3976
 63      L'    350      0    2706     2000        436
 64      N'    265   -440    2531     2000        333
 65      K'    120   -170    2481     2000       1551
 66      M'    134   -740    1875     2000        356
 67      L'    305      0    2180     2000        465
 68      K'     70      0    2250     2000        607
 69      N'    285   -575    1960     2000        469
 70      M'     84      0    2044     2000        308
 71      K'    265   -165    2144     2000        146
 72      L'    280  -1400    1024     2000        492
 73      M'     99      0    1123     2000        288
 74      N'    250      0    1373     2000        320
 75      N'    280   -516    1137     2000        337
 76      K'     50   -185    1002     2000        376
 77      L'    140      0    1142     2000       1805
 78      M'    117      0    1259     2000        551
 79      N'    280      0    1539     2000       3110
 80      K'     50   -190    1399     2000        330
 81      M'    134      0    1533     2000        414
 82      N'    310   -305    1538     2000        477
 83      M'    101   -549    1090     2000        282
 84      L'    310      0    1400     2000        272
 85      K'     55      0    1455     2000        500
 86      M'    117      0    1572     2000        988
 87      N'    108      0    1680     2000        247
 88      M'    125      0    1805     2000        308
 89      K'     50   -225    1630     2000        453
 90      N'    295   -250    1675     2000        449
 91      M'    210      0    1885     2000        368
 92      L'    110      0    1995     2000        737
 93      N'     82   -325    1752     2000       3994
 94      M'    152      0    1904     2000        372
 95      N'    117   -500    1521     2000       1264
 96      M'    300   -853     968     2000        386
 97      N'    280      0    1248     2000        348
 98      L'    300      0    1548     2000        679
 99      M'    300      0    1848     2000        539
 100      N'    280   -550    1578     2000        596
