Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      C'     50      0    2050     2000      461292
  2      C'     60      0    2110     2000       1430
  3      C'     40    -50    2100     2000       1188
  4      C'     55      0    2155     2000       1149
  5      C'     55    -50    2160     2000        695
  6      D'     50      0    2210     2000       1441
  7      D'     40      0    2250     2000        848
  8      C'     45      0    2295     2000       2117
  9      D'     45      0    2340     2000       1574
 10      C'     50    -50    2340     2000       2720
 11      D'     45      0    2385     2000        634
 12      D'     55      0    2440     2000        573
 13      D'     60      0    2500     2000       1085
 14      D'     40      0    2540     2000       1782
 15      D'     55      0    2595     2000       1229
 16      D'     50      0    2645     2000        548
 17      D'     60   -250    2455     2000        610
 18      D'     55      0    2510     2000       1257
 19      C'     45      0    2555     2000        533
 20      D'     40      0    2595     2000        763
 21      C'     60    -50    2605     2000        887
 22      D'     60      0    2665     2000        375
 23      D'     40      0    2705     2000        588
 24      A'    100      0    2805     2000       1257
 25      A'    120      0    2925     2000        470
 26      D'     45      0    2970     2000       2370
 27      A'     80   -150    2900     2000        976
 28      A'     90      0    2990     2000        371
 29      A'    110   -300    2800     2000       1440
 30      A'    100      0    2900     2000        645
 31      C'     40    -50    2890     2000        615
 32      B'    100      0    2990     2000       1738
 33      B'     80      0    3070     2000        395
 34      B'    110      0    3180     2000        557
 35      B'    120      0    3300     2000        773
 36      B'     90      0    3390     2000        366
 37      B'    100      0    3490     2000        855
 38      B'     90      0    3580     2000        703
 39      B'    120      0    3700     2000        620
 40      B'    110  -1250    2560     2000        673
 41      B'     80      0    2640     2000        474
 42      A'     80   -200    2520     2000        491
 43      B'    110      0    2630     2000        322
 44      B'    100      0    2730     2000        595
 45      B'     90      0    2820     2000        350
 46      D'     55      0    2875     2000        478
 47      D'     65      0    2940     2000        453
 48      B'    130  -1500    1570     2000       2984
 49      D'     70      0    1640     2000        387
 50      D'     50      0    1690     2000        560
 51      D'     70   -275    1485     2000        870
 52      A'    120      0    1605     2000        637
 53      B'    120      0    1725     2000        651
 54      A'    110   -250    1585     2000        352
 55      A'     90   -350    1325     2000        475
 56      C'     55      0    1380     2000        602
 57      C'     55    -25    1410     2000       1186
 58      C'     65    -75    1400     2000        274
 59      D'     60      0    1460     2000        608
 60      D'     55      0    1515     2000       3492
 61      D'     65      0    1580     2000        536
 62      D'     80      0    1660     2000        895
 63      D'     40      0    1700     2000        596
 64      D'     80      0    1780     2000       1042
 65      D'     40      0    1820     2000       1065
 66      D'     65      0    1885     2000       1301
 67      D'     55   -300    1640     2000        810
 68      B'    130      0    1770     2000        451
 69      B'    110      0    1880     2000        775
 70      D'     60      0    1940     2000        329
 71      D'     65      0    2005     2000        283
 72      D'     75      0    2080     2000        566
 73      D'     60      0    2140     2000       3811
 74      D'     65      0    2205     2000        454
 75      D'     75   -325    1955     2000        635
 76      B'     90      0    2045     2000        361
 77      B'    100      0    2145     2000        295
 78      A'    110      0    2255     2000        375
 79      A'    130   -350    2035     2000        393
 80      D'     85      0    2120     2000       1128
 81      D'     45      0    2165     2000        369
 82      D'     55      0    2220     2000        473
 83      D'     70      0    2290     2000        895
 84      D'     55      0    2345     2000        710
 85      D'     70      0    2415     2000        743
 86      D'     80      0    2495     2000        281
 87      D'     65      0    2560     2000        367
 88      D'     70      0    2630     2000        637
 89      D'     80   -350    2360     2000        422
 90      B'    120      0    2480     2000        521
 91      B'    120  -1750     850     2000        492
 92      D'     90      0     940     2000        413
 93      D'     50      0     990     2000        402
 94      D'     60      0    1050     2000        289
 95      C'     45      0    1095     2000        272
 96      D'     75      0    1170     2000        318
 97      C'     70    -25    1215     2000        379
 98      C'     40      0    1255     2000        280
 99      D'     60      0    1315     2000       4013
 100      C'     50    -25    1340     2000        977
