Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      B'    100      0    2100     2000      261576
  2      B'     80      0    2180     2000       1148
  3      D'     50      0    2230     2000        991
  4      B'    110      0    2340     2000       1839
  5      B'    120      0    2460     2000        864
  6      D'     40      0    2500     2000        717
  7      D'     45      0    2545     2000        923
  8      B'     90      0    2635     2000       1094
  9      B'    100      0    2735     2000        873
 10      D'     45      0    2780     2000       1103
 11      D'     55      0    2835     2000        757
 12      D'     60      0    2895     2000        748
 13      B'     90      0    2985     2000       1808
 14      B'    120      0    3105     2000        913
 15      B'    110  -1250    1965     2000        864
 16      D'     40      0    2005     2000       1389
 17      D'     55      0    2060     2000       1038
 18      D'     50      0    2110     2000       1735
 19      D'     60   -250    1920     2000        941
 20      A'    100      0    2020     2000        638
 21      A'    120      0    2140     2000       1753
 22      A'     80   -150    2070     2000       1225
 23      D'     55      0    2125     2000        625
 24      C'     50      0    2175     2000       1215
 25      C'     60      0    2235     2000        839
 26      D'     40      0    2275     2000        918
 27      C'     40    -50    2265     2000        792
 28      C'     55      0    2320     2000        819
 29      C'     55    -50    2325     2000       1013
 30      D'     60      0    2385     2000        378
 31      B'     80      0    2465     2000        749
 32      C'     45      0    2510     2000        573
 33      C'     50    -50    2510     2000       1128
 34      C'     45      0    2555     2000        944
 35      B'    110      0    2665     2000        864
 36      C'     60    -50    2675     2000        582
 37      C'     40    -50    2665     2000        599
 38      C'     55      0    2720     2000        535
 39      C'     55    -25    2750     2000        773
 40      A'     90      0    2840     2000        511
 41      C'     65    -75    2830     2000        312
 42      C'     45      0    2875     2000       1176
 43      C'     70    -25    2920     2000        805
 44      C'     40      0    2960     2000       1035
 45      D'     40      0    3000     2000       1268
 46      C'     50    -25    3025     2000        568
 47      C'     60    -75    3010     2000        741
 48      C'     70      0    3080     2000        463
 49      D'     45      0    3125     2000        585
 50      D'     55      0    3180     2000       1221
 51      C'     40    -50    3170     2000        312
 52      C'     60      0    3230     2000       1289
 53      D'     65      0    3295     2000        813
 54      C'     65    -25    3335     2000        307
 55      C'     55      0    3390     2000        958
 56      D'     70      0    3460     2000        508
 57      C'     80    -50    3490     2000        596
 58      C'     40    -25    3505     2000        382
 59      C'     60    -50    3515     2000        733
 60      D'     50      0    3565     2000       1424
 61      D'     70   -275    3360     2000        714
 62      D'     60      0    3420     2000        427
 63      D'     55      0    3475     2000        772
 64      C'     55      0    3530     2000        523
 65      C'     65    -25    3570     2000        537
 66      C'     40    -75    3535     2000        560
 67      C'     80    -50    3565     2000        334
 68      C'     65    -25    3605     2000        608
 69      C'     75      0    3680     2000        878
 70      C'     55    -25    3710     2000        851
 71      C'     60    -25    3745     2000        651
 72      C'     70    -25    3790     2000        711
 73      C'     65      0    3855     2000        668
 74      A'    110   -300    3665     2000        465
 75      A'    100      0    3765     2000       1128
 76      C'     55    -75    3745     2000        575
 77      C'     75    -25    3795     2000        698
 78      D'     65      0    3860     2000        835
 79      A'     80   -200    3740     2000       2015
 80      A'    120      0    3860     2000        467
 81      C'     45    -50    3855     2000        920
 82      C'     85    -75    3865     2000        367
 83      C'     70    -25    3910     2000        555
 84      C'     80      0    3990     2000        666
 85      C'     60    -25    4025     2000        765
 86      C'     65    -25    4065     2000        507
 87      C'     75    -25    4115     2000        492
 88      C'     70    -25    4160     2000        504
 89      C'     60    -75    4145     2000        350
 90      C'     80    -25    4200     2000        531
 91      C'     50    -50    4200     2000        673
 92      C'     90    -75    4215     2000        256
 93      C'     75    -25    4265     2000       1620
 94      C'     85    -25    4325     2000        659
 95      C'     65    -25    4365     2000        452
 96      C'     70    -25    4410     2000        971
 97      C'     80    -25    4465     2000        734
 98      C'     75    -25    4515     2000        741
 99      C'     65    -75    4505     2000        317
 100      C'     85    -25    4565     2000        338
