Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      K'    100      0    2100     2000      365754
  2      L'    250      0    2350     2000        294
  3      M'    250      0    2600     2000        271
  4      N'    100      0    2700     2000        276
  5      K'    120   -250    2570     2000        280
  6      N'    117      0    2687     2000        252
  7      M'    220      0    2907     2000        290
  8      L'    220      0    3127     2000        361
  9      N'    265   -235    3157     2000        241
 10      N'    280      0    3437     2000        291
 11      K'    265      0    3702     2000        299
 12      N'    235   -250    3687     2000        298
 13      M'    265      0    3952     2000        342
 14      L'     80      0    4032     2000        309
 15      L'    280      0    4312     2000        293
 16      M'    108      0    4420     2000        460
 17      L'    110      0    4530     2000        320
 18      M'    108      0    4638     2000        939
 19      K'     55   -200    4493     2000       4120
 20      L'    250  -1025    3718     2000        324
 21      M'    250   -923    3045     2000        250
 22      N'     90      0    3135     2000        326
 23      N'    235   -755    2615     2000        297
 24      K'    235      0    2850     2000        287
 25      K'    100      0    2950     2000        238
 26      L'     80      0    3030     2000        246
 27      K'    235   -250    3015     2000        281
 28      K'    120      0    3135     2000        291
 29      K'    110   -300    2945     2000        362
 30      M'    235      0    3180     2000        288
 31      K'     60   -150    3090     2000        297
 32      N'    280      0    3370     2000        304
 33      N'    265   -515    3120     2000        379
 34      K'    265      0    3385     2000        289
 35      L'    280      0    3665     2000        251
 36      K'     50   -180    3535     2000        284
 37      K'    285      0    3820     2000        272
 38      N'    220   -582    3458     2000        271
 39      K'     50   -100    3408     2000        252
 40      K'    120   -170    3358     2000        230
 41      L'    265  -1325    2298     2000        251
 42      M'     90      0    2388     2000        262
 43      M'    117      0    2505     2000        268
 44      M'     84   -554    2035     2000        456
 45      K'     70      0    2105     2000        259
 46      L'    285      0    2390     2000        268
 47      N'    108      0    2498     2000        275
 48      N'    108   -285    2321     2000        284
 49      N'    125   -550    1896     2000        332
 50      M'    265      0    2161     2000        265
 51      M'    250      0    2411     2000        255
 52      M'    285      0    2696     2000        272
 53      M'     90      0    2786     2000        232
 54      M'    134   -740    2180     2000        299
 55      M'     84      0    2264     2000        271
 56      M'     99      0    2363     2000        262
 57      K'    265   -165    2463     2000        285
 58      K'     50   -185    2328     2000        409
 59      K'     50   -190    2188     2000        310
 60      N'    295      0    2483     2000       1981
 61      L'    110      0    2593     2000        265
 62      N'    280   -275    2598     2000        295
 63      N'    295      0    2893     2000        289
 64      N'    265   -440    2718     2000        321
 65      N'    285   -575    2428     2000        272
 66      N'    250      0    2678     2000        307
 67      M'    117      0    2795     2000       2679
 68      N'    280   -516    2559     2000        426
 69      M'    134      0    2693     2000        299
 70      N'    280      0    2973     2000        279
 71      M'    101   -549    2525     2000        514
 72      N'    310   -305    2530     2000        254
 73      N'    108      0    2638     2000        964
 74      N'    295   -250    2683     2000        281
 75      N'     82   -325    2440     2000        323
 76      N'    117   -500    2057     2000        300
 77      K'     55      0    2112     2000        268
 78      M'    117      0    2229     2000        290
 79      N'    280      0    2509     2000        241
 80      L'    250      0    2759     2000        235
 81      N'    280   -550    2489     2000       1137
 82      M'    125      0    2614     2000        294
 83      N'    350   -445    2519     2000        294
 84      N'    295   -472    2342     2000        263
 85      M'    210      0    2552     2000        283
 86      M'    152      0    2704     2000        297
 87      M'    300   -853    2151     2000        237
 88      M'    300      0    2451     2000        260
 89      M'    108      0    2559     2000        258
 90      N'    125   -462    2222     2000        274
 91      M'    125      0    2347     2000        271
 92      K'     50   -225    2172     2000        275
 93      M'    112   -560    1724     2000        307
 94      M'    154      0    1878     2000        250
 95      M'    295      0    2173     2000        270
 96      M'    143      0    2316     2000        266
 97      N'    310      0    2626     2000       2809
 98      M'    108      0    2734     2000        255
 99      M'    117      0    2851     2000       1596
 100      K'    310   -310    2851     2000        309
