Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      R'    150      0    2150     2000      308720
  2      R'    480   -750    1880     2000        936
  3      R'    120      0    2000     2000        862
  4      Q'    600      0    2600     2000        659
  5      S'    150      0    2750     2000        855
  6      T'    600      0    3350     2000        843
  7      T'    480      0    3830     2000       1164
  8      T'    120      0    3950     2000        986
  9      T'    135      0    4085     2000        725
 10      T'    540      0    4625     2000        962
 11      T'    150  -1495    3280     2000       1671
 12      S'    180      0    3460     2000         30
 13      S'    660      0    4120     2000        748
 14      S'    720      0    4840     2000        773
 15      S'    540      0    5380     2000        456
 16      S'    150  -2355    3175     2000        689
 17      Q'    180   -550    2805     2000        976
 18      Q'    120      0    2925     2000        905
 19      Q'    720   -650    2995     2000        825
 20      Q'    165      0    3160     2000       1334
 21      Q'    600      0    3760     2000        700
 22      Q'    120   -530    3350     2000        468
 23      Q'    180      0    3530     2000       3940
 24      Q'    165   -800    2895     2000       1195
 25      R'    720   -950    2665     2000       2152
 26      T'    540      0    3205     2000       1331
 27      T'    180      0    3385     2000       1160
 28      T'    165      0    3550     2000       1154
 29      T'    135  -1300    2385     2000        480
 30      S'    540      0    2925     2000       5932
 31      S'    720      0    3645     2000       3392
 32      S'    660      0    4305     2000       3676
 33      S'    135  -2350    2090     2000       1205
 34      S'    660      0    2750     2000        892
 35      Q'    480   -550    2680     2000        785
 36      Q'    165      0    2845     2000        651
 37      Q'    600   -450    2995     2000       1017
 38      Q'    135      0    3130     2000        764
 39      Q'    150   -500    2780     2000       2565
 40      R'    165      0    2945     2000       1871
 41      R'    600      0    3545     2000       1891
 42      R'    120   -950    2715     2000        165
 43      S'    195      0    2910     2000      11064
 44      Q'    720   -600    3030     2000       3060
 45      Q'    165      0    3195     2000        415
 46      Q'    135   -450    2880     2000        745
 47      Q'    540   -550    2870     2000       1323
 48      Q'    600   -545    2925     2000       2510
 49      Q'    150      0    3075     2000       5505
 50      Q'    180   -550    2705     2000       5898
 51      T'    660      0    3365     2000      23588
 52      T'    195      0    3560     2000        814
 53      S'    135      0    3695     2000        806
 54      S'    150      0    3845     2000       3006
 55      S'    180  -2600    1425     2000       1179
 56      S'    780      0    2205     2000       2368
 57      S'    660      0    2865     2000       8950
 58      Q'    660   -450    3075     2000        500
 59      Q'    165      0    3240     2000       7418
 60      Q'    780   -400    3620     2000      10226
 61      Q'    150      0    3770     2000      11252
 62      Q'    660   -650    3780 
