Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      B'    100      0    2100     2000      391790
  2      B'     80      0    2180     2000       1550
  3      B'    110      0    2290     2000        800
  4      B'    120      0    2410     2000        854
  5      B'     90      0    2500     2000        923
  6      B'    100      0    2600     2000        717
  7      B'     90      0    2690     2000        845
  8      B'    120      0    2810     2000        983
  9      B'    110  -1250    1670     2000       1233
 10      A'    100      0    1770     2000        949
 11      A'    120      0    1890     2000       1232
 12      A'     80   -150    1820     2000        846
 13      C'     50      0    1870     2000       1882
 14      D'     50      0    1920     2000        639
 15      D'     40      0    1960     2000       1607
 16      D'     45      0    2005     2000       1170
 17      D'     45      0    2050     2000        451
 18      C'     60      0    2110     2000        666
 19      B'     80      0    2190     2000       1137
 20      A'     90      0    2280     2000       2016
 21      A'    110   -300    2090     2000        951
 22      C'     40    -50    2080     2000       1621
 23      D'     55      0    2135     2000       1756
 24      D'     60      0    2195     2000       1359
 25      D'     40      0    2235     2000       1208
 26      D'     55      0    2290     2000        841
 27      C'     55      0    2345     2000        846
 28      A'    100      0    2445     2000       1089
 29      A'     80   -200    2325     2000       2106
 30      A'    120      0    2445     2000       1242
 31      B'    110      0    2555     2000       1680
 32      B'    100      0    2655     2000        936
 33      D'     50      0    2705     2000       1105
 34      B'     90      0    2795     2000       1044
 35      C'     55    -50    2800     2000       1059
 36      A'    110   -250    2660     2000       1219
 37      A'     90   -350    2400     2000       1165
 38      B'    130  -1500    1030     2000        992
 39      C'     45      0    1075     2000        687
 40      C'     50    -50    1075     2000        658
 41      C'     45      0    1120     2000        941
 42      A'    110      0    1230     2000        773
 43      A'    130   -350    1010     2000       1221
 44      B'    120      0    1130     2000        673
 45      D'     60   -250     940     2000       3037
 46      C'     60    -50     950     2000        619
 47      B'    130      0    1080     2000        665
 48      B'    110      0    1190     2000        841
 49      B'     90      0    1280     2000       1187
 50      B'    100      0    1380     2000        580
 51      B'    120      0    1500     2000        666
 52      A'     90      0    1590     2000        673
 53      C'     40    -50    1580     2000        691
 54      D'     55      0    1635     2000        744
 55      D'     40      0    1675     2000        457
 56      C'     55      0    1730     2000        956
 57      C'     55    -25    1760     2000       1509
 58      C'     65    -75    1750     2000        974
 59      B'    120  -1750     120     2000        529
 60      A'    100   -250     -30     2000        870
 61      B'    110      0    2080     4000       1660
 62      D'     60      0    2140     4000       1138
 63      C'     45      0    2185     4000        637
 64      A'    120   -200    2105     4000        455
 65      D'     40      0    2145     4000        621
 66      C'     70    -25    2190     4000        905
 67      C'     40      0    2230     4000        883
 68      C'     50    -25    2255     4000        921
 69      C'     60    -75    2240     4000       1166
 70      C'     70      0    2310     4000        926
 71      C'     40    -50    2300     4000        835
 72      A'    110      0    2410     4000        637
 73      D'     45      0    2455     4000        649
 74      D'     55      0    2510     4000        296
 75      B'    140      0    2650     4000       1017
 76      A'     90   -300    2440     4000        646
 77      C'     60      0    2500     4000        896
 78      B'    130      0    2630     4000        366
 79      C'     65    -25    2670     4000        433
 80      C'     55      0    2725     4000        937
 81      C'     80    -50    2755     4000       1160
 82      D'     65      0    2820     4000        712
 83      D'     70      0    2890     4000        836
 84      D'     50      0    2940     4000        954
 85      D'     70   -275    2735     4000       1336
 86      B'    100      0    2835     4000        778
 87      A'    130   -150    2815     4000        587
 88      C'     40    -25    2830     4000        516
 89      C'     60    -50    2840     4000        946
 90      C'     55      0    2895     4000        555
 91      C'     65    -25    2935     4000       1254
 92      C'     40    -75    2900     4000        644
 93      C'     80    -50    2930     4000        896
 94      B'    110      0    3040     4000        334
 95      C'     65    -25    3080     4000        316
 96      A'    120   -250    2950     4000        461
 97      A'    100      0    3050     4000        959
 98      C'     75      0    3125     4000        360
 99      B'    120      0    3245     4000        485
 100      C'     55    -25    3275     4000        431
