Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      M'    250      0    2250     2000      140676
  2      M'    220      0    2470     2000        351
  3      M'    265      0    2735     2000       6889
  4      M'    108      0    2843     2000       1063
  5      M'    108      0    2951     2000        435
  6      M'    250   -923    2278     2000        606
  7      M'    235      0    2513     2000       1190
  8      M'     90      0    2603     2000        655
  9      M'    117      0    2720     2000       1004
 10      M'     84   -554    2250     2000       3606
 11      N'    100      0    2350     2000       1515
 12      N'    117      0    2467     2000        636
 13      N'    265   -235    2497     2000       5411
 14      N'    280      0    2777     2000       8409
 15      N'    235   -250    2762     2000      17674
 16      N'     90      0    2852     2000       8085
 17      K'    100      0    2952     2000      11009
 18      L'    250      0    3202     2000      18737
 19      M'    265      0    3467     2000       1622
 20      M'    250      0    3717     2000      12243
 21      N'    235   -755    3197     2000       1748
 22      K'    120   -250    3067     2000      13668
 23      N'    280      0    3347     2000       9652
 24      M'    285      0    3632     2000      16531
 25      K'    265      0    3897     2000       1096
 26      K'     55   -200    3752     2000       2934
 27      N'    265   -515    3502     2000        665
 28      L'    220      0    3722     2000        375
 29      M'     90      0    3812     2000       2692
 30      L'     80      0    3892     2000       7111
 31      M'    134   -740    3286     2000      14456
 32      N'    220   -582    2924     2000        861
 33      N'    108      0    3032     2000      10353
 34      K'    235      0    3267     2000        421
 35      L'    280      0    3547     2000        343
 36      M'     84      0    3631     2000       1069
 37      K'    100      0    3731     2000       1859
 38      L'    110      0    3841     2000        169
 39      M'     99      0    3940     2000       1629
 40      N'    108   -285    3763     2000        362
 41      K'    235   -250    3748     2000        325
 42      L'    250  -1025    2973     2000       1177
 43      M'    117      0    3090     2000       3061
 44      N'    125   -550    2665     2000       1906
 45      L'     80      0    2745     2000       2950
 46      M'    134      0    2879     2000      14729
 47      N'    295      0    3174     2000       1121
 48      K'    120      0    3294     2000       1734
 49      L'    280      0    3574     2000       4084
 50      M'    101   -549    3126     2000        511
 51      N'    280   -275    3131     2000       2184
 52      K'    110   -300    2941     2000        300
 53      N'    295      0    3236     2000        981
 54      N'    265   -440    3061     2000        738
 55      N'    285   -575    2771     2000      12947
 56      K'     60   -150    2681     2000        595
 57      L'    265  -1325    1621     2000       5155
 58      M'    117      0    1738     2000        198
 59      M'    125      0    1863     2000       3774
 60      M'    210      0    2073     2000       3684
 61      M'    152      0    2225     2000       1645
 62      M'    300   -853    1672     2000       1350
 63      M'    300      0    1972     2000        414
 64      M'    108      0    2080     2000        290
 65      M'    125      0    2205     2000        297
 66      M'    112   -560    1757     2000        311
 67      L'    285      0    2042     2000        473
 68      K'    265      0    2307     2000       9400
 69      N'    250      0    2557     2000       5103
 70      M'    154      0    2711     2000       7433
 71      L'    110      0    2821     2000       5527
 72      M'    295      0    3116     2000       3421
 73      N'    280   -516    2880     2000      14772
 74      L'    250      0    3130     2000      22144
 75      L'     90      0    3220     2000       2162
 76      N'    280      0    3500     2000      17864
 77      M'    143      0    3643     2000       1115
 78      K'     50   -180    3513     2000      22097
 79      M'    108      0    3621     2000      34662
 80      M'    117      0    3738     2000      33511
 81      L'    295  -1200    2833     2000      56808
 82      M'    134   -710    2257     2000      16571
 83      N'    310   -305    2262     2000       9109
 84      N'    108      0    2370     2000       7694
 85      N'    295   -250    2415     2000       6712
 86      M'    325      0    2740     2000        403
 87      L'    280      0    3020     2000      24009
 88      M'    310      0    3330     2000        371
 89      K'    285      0    3615     2000        544
 90      L'    295      0    3910     2000       2377
 91      M'    143      0    4053     2000       3929
 92      N'     82   -325    3810     2000         16
 93      M'    142   -850    3102     2000       8876
 94      N'    117   -500    2719     2000        782
 95      L'     90      0    2809     2000       2425
 96      M'    153      0    2962     2000      11120
 97      N'    280      0    3242     2000        380
 98      K'     50   -100    3192     2000        403
 99      K'    120   -170    3142     2000       1760
 100      L'    285  -1500    1927     2000        892
