Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      Q'    600      0    2600     2000      374858
  2      R'    150      0    2750     2000      27657
  3      T'    600      0    3350     2000      10648
  4      S'    150      0    3500     2000       8871
  5      R'    480   -750    3230     2000       6256
  6      Q'    180   -550    2860     2000      27798
  7      S'    180      0    3040     2000      27870
  8      T'    480      0    3520     2000      20468
  9      S'    660      0    4180     2000      38776
 10      T'    120      0    4300     2000       3641
 11      Q'    120      0    4420     2000       5884
 12      Q'    720   -650    4490     2000       2024
 13      R'    120      0    4610     2000       3694
 14      R'    720   -950    4380     2000        652
 15      Q'    165      0    4545     2000       1301
 16      T'    135      0    4680     2000      12630
 17      S'    720      0    5400     2000      10771
 18      T'    540      0    5940     2000       9570
 19      S'    540      0    6480     2000       4462
 20      T'    150  -1495    5135     2000       2914
 21      S'    150  -2355    2930     2000       4013
 22      Q'    600      0    3530     2000        849
 23      Q'    120   -530    3120     2000       6968
 24      R'    165      0    3285     2000       1121
 25      R'    600      0    3885     2000       2738
 26      R'    120   -950    3055     2000       7873
 27      Q'    180      0    3235     2000       3482
 28      T'    540      0    3775     2000         86
 29      R'    720      0    4495     2000       2789
 30      S'    540      0    5035     2000       1603
 31      Q'    165   -800    4400     2000        592
 32      T'    180      0    4580     2000        189
 33      T'    165      0    4745     2000       3176
 34      T'    135  -1300    3580     2000       4536
 35      S'    720      0    4300     2000         73
 36      S'    660      0    4960     2000       2717
 37      S'    135  -2350    2745     2000      10699
 38      S'    660      0    3405     2000        327
 39      R'    660   -825    3240     2000         17
 40      Q'    480   -550    3170     2000         16
 41      Q'    165      0    3335     2000       3625
 42      Q'    600   -450    3485     2000       5719
 43      Q'    135      0    3620     2000      45578
 44      Q'    150   -500    3270     2000       8190
 45      R'    480   -990    2760     2000       1959
 46      S'    195      0    2955     2000       8753
 47      T'    660      0    3615     2000        184
 48      Q'    720   -600    3735     2000        979
 49      Q'    165      0    3900     2000        170
 50      Q'    135   -450    3585     2000      10674
 51      Q'    540   -550    3575     2000       3888
 52      Q'    600   -545    3630     2000        111
 53      Q'    150      0    3780     2000        192
 54      Q'    180   -550    3410     2000       6071
 55      Q'    660   -450    3620     2000       1253
 56      Q'    165      0    3785     2000       4103
 57      S'    135      0    3920     2000       3967
 58      S'    150      0    4070     2000      19286
 59      Q'    780   -400    4450     2000         92
 60      Q'    150      0    4600     2000       3309
 61      T'    195      0    4795     2000        699
 62      R'    165      0    4960     2000       5652
 63      Q'    660   -650    4970     2000        837
 64      Q'    195   -470    4695     2000       2620
 65      Q'    720   -725    4690     2000       1497
 66      S'    180  -2600    2270     2000       1894
 67      S'    780      0    3050     2000       5276
 68      S'    660      0    3710     2000       1744
 69      S'    540      0    4250     2000       2120
 70      S'    600      0    4850     2000       2463
 71      Q'    210   -375    4685     2000       1135
 72      Q'    180      0    4865     2000       1183
 73      Q'    195   -600    4460     2000       2000
 74      T'    540      0    5000     2000       1805
 75      Q'    840   -450    5390     2000        741
 76      Q'    210   -245    5355     2000       1197
 77      Q'    195   -475    5075     2000       1710
 78      S'    720  -2320    3475     2000       1290
 79      S'    720      0    4195     2000       1088
 80      S'    210      0    4405     2000       2551
 81      S'    840      0    5245     2000       2495
 82      Q'    165      0    5410     2000        676
 83      T'    150      0    5560     2000       1418
 84      Q'    900   -650    5810     2000       3893
 85      Q'    210   -650    5370     2000        794
 86      T'    720  -1600    4490     2000       1108
 87      S'    165      0    4655     2000        965
 88      S'    600  -2700    2555     2000        868
 89      S'    180      0    2735     2000        367
 90      S'    720      0    3455     2000        288
 91      S'    720      0    4175     2000      10902
 92      S'    840  -2825    2190     2000        228
 93      S'    180      0    2370     2000       1156
 94      S'    780      0    3150     2000       8142
 95      Q'    900   -745    3305     2000       6863
 96      S'    180      0    3485     2000        725
 97      T'    165      0    3650     2000        335
 98      T'    660      0    4310     2000       1007
 99      R'    600   -600    4310     2000       1336
 100      Q'    225   -570    3965     2000      15019
