Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      A'    100      0    2100     2000      493319
  2      D'     50      0    2150     2000       1922
  3      A'    120      0    2270     2000       1246
  4      D'     40      0    2310     2000        839
  5      A'     80   -150    2240     2000        859
  6      D'     45      0    2285     2000       1129
  7      A'     90      0    2375     2000       1303
  8      D'     45      0    2420     2000       1526
  9      A'    110   -300    2230     2000       1423
 10      D'     55      0    2285     2000       1455
 11      B'    100      0    2385     2000        625
 12      D'     60      0    2445     2000        470
 13      B'     80      0    2525     2000        658
 14      D'     40      0    2565     2000        510
 15      B'    110      0    2675     2000        469
 16      D'     55      0    2730     2000        315
 17      B'    120      0    2850     2000        422
 18      D'     50      0    2900     2000        523
 19      B'     90      0    2990     2000        631
 20      D'     60   -250    2800     2000        351
 21      B'    100      0    2900     2000        413
 22      D'     55      0    2955     2000        361
 23      B'     90      0    3045     2000        361
 24      D'     40      0    3085     2000        318
 25      B'    120      0    3205     2000        979
 26      D'     60      0    3265     2000        720
 27      B'    110  -1250    2125     2000       1336
 28      D'     40      0    2165     2000        449
 29      B'     80      0    2245     2000       3851
 30      D'     45      0    2290     2000        875
 31      B'    110      0    2400     2000       2933
 32      D'     55      0    2455     2000        666
 33      B'    100      0    2555     2000       1450
 34      A'    100      0    2655     2000        856
 35      C'     50      0    2705     2000        708
 36      B'     90      0    2795     2000        620
 37      D'     65      0    2860     2000        659
 38      A'     80   -200    2740     2000        563
 39      C'     60      0    2800     2000       1165
 40      C'     40    -50    2790     2000        783
 41      B'    130  -1500    1420     2000       1018
 42      A'    120      0    1540     2000        567
 43      C'     55      0    1595     2000        936
 44      D'     70      0    1665     2000       3778
 45      A'    110   -250    1525     2000        814
 46      C'     55    -50    1530     2000        973
 47      A'     90   -350    1270     2000       1985
 48      D'     50      0    1320     2000       1281
 49      B'    120      0    1440     2000        635
 50      C'     45      0    1485     2000        549
 51      D'     70   -275    1280     2000        551
 52      B'    130      0    1410     2000        823
 53      A'    110      0    1520     2000       1067
 54      D'     60      0    1580     2000       2400
 55      B'    110      0    1690     2000        417
 56      C'     50    -50    1690     2000       1406
 57      D'     55      0    1745     2000       4526
 58      A'    130   -350    1525     2000       1108
 59      C'     45      0    1570     2000       1643
 60      C'     60    -50    1580     2000        987
 61      D'     65      0    1645     2000        667
 62      C'     40    -50    1635     2000       3643
 63      D'     80      0    1715     2000        308
 64      D'     40      0    1755     2000        938
 65      D'     80      0    1835     2000       5153
 66      D'     40      0    1875     2000       1374
 67      D'     65      0    1940     2000        610
 68      D'     55   -300    1695     2000        537
 69      C'     55      0    1750     2000       1213
 70      C'     55    -25    1780     2000       1149
 71      A'     90      0    1870     2000        575
 72      B'     90      0    1960     2000        829
 73      C'     65    -75    1950     2000        849
 74      D'     60      0    2010     2000        931
 75      C'     45      0    2055     2000       1214
 76      D'     65      0    2120     2000       8985
 77      D'     75      0    2195     2000        688
 78      C'     70    -25    2240     2000         90
 79      D'     60      0    2300     2000       1229
 80      D'     65      0    2365     2000        733
 81      C'     40      0    2405     2000        635
 82      D'     75   -325    2155     2000        500
 83      C'     50    -25    2180     2000       1254
 84      A'    100   -250    2030     2000        537
 85      D'     85      0    2115     2000        631
 86      A'    120   -200    2035     2000        498
 87      C'     60    -75    2020     2000        503
 88      D'     45      0    2065     2000        493
 89      D'     55      0    2120     2000        614
 90      D'     70      0    2190     2000       1206
 91      D'     55      0    2245     2000       1204
 92      D'     70      0    2315     2000        356
 93      D'     80      0    2395     2000       1184
 94      D'     65      0    2460     2000        449
 95      D'     70      0    2530     2000        362
 96      D'     80   -350    2260     2000       1323
 97      D'     90      0    2350     2000        583
 98      D'     50      0    2400     2000        731
 99      D'     60      0    2460     2000        447
 100      D'     75      0    2535     2000       1350
