Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      T'    600      0    2600     2000      361073
  2      T'    480      0    3080     2000        321
  3      T'    120      0    3200     2000       4827
  4      T'    135      0    3335     2000        328
  5      T'    540      0    3875     2000       7670
  6      T'    150  -1495    2530     2000      14020
  7      T'    540      0    3070     2000      10657
  8      T'    180      0    3250     2000        820
  9      T'    165      0    3415     2000       4298
 10      T'    135  -1300    2250     2000        931
 11      S'    150      0    2400     2000       3987
 12      S'    180      0    2580     2000       2374
 13      R'    150      0    2730     2000       2753
 14      R'    480   -750    2460     2000       5717
 15      T'    660      0    3120     2000       4309
 16      T'    195      0    3315     2000       2783
 17      R'    120      0    3435     2000       3659
 18      T'    540      0    3975     2000       5178
 19      T'    150      0    4125     2000      34794
 20      T'    720  -1600    3245     2000      14343
 21      S'    660      0    3905     2000       2092
 22      S'    720      0    4625     2000      14259
 23      T'    165      0    4790     2000      34071
 24      T'    660      0    5450     2000      54049
 25      R'    720   -950    5220     2000      46042
 26      Q'    600      0    5820     2000      28095
 27      R'    165      0    5985     2000      22315
 28      S'    540      0    6525     2000       8423
 29      T'    195      0    6720     2000      15513
 30      S'    150  -2355    4515     2000       9529
 31      R'    600      0    5115     2000      10568
 32      S'    540      0    5655     2000      18489
 33      S'    720      0    6375     2000      31383
 34      Q'    180   -550    6005     2000        535
 35      T'    180      0    6185     2000      52771
 36      Q'    120      0    6305     2000      62990
 37      S'    660      0    6965     2000      16733
 38      T'    150  -1750    5365     2000        387
 39      S'    135  -2350    3150     2000      29066
 40      S'    660      0    3810     2000      18904
 41      R'    120   -950    2980     2000      31170
 42      S'    195      0    3175     2000      153793
 43      T'    180      0    3355     2000      84180
 44      T'    660      0    4015     2000      23480
 45      Q'    720   -650    4085     2000       1386
 46      Q'    165      0    4250     2000      10163
 47      T'    840      0    5090     2000      21116
 48      S'    135      0    5225     2000      13203
 49      R'    720      0    5945     2000       8857
 50      Q'    600      0    6545     2000       5654
 51      S'    150      0    6695     2000      67720
 52      T'    165      0    6860     2000        708
 53      Q'    120   -530    6450     2000      15061
 54      R'    660   -825    6285     2000      21687
 55      S'    180  -2600    3865     2000      10142
 56      T'    150  -1850    2165     2000        477
 57      Q'    180      0    2345     2000         16
 58      R'    480   -990    1835     2000        693
 59      S'    780      0    2615     2000       1787
 60      T'    180      0    2795     2000      12598
 61      S'    660      0    3455     2000        337
 62      R'    165      0    3620     2000        905
 63      Q'    165   -800    2985     2000       3907
 64      Q'    480   -550    2915     2000        669
 65      Q'    165      0    3080     2000        866
 66      S'    540      0    3620     2000        532
 67      S'    600      0    4220     2000      15134
 68      T'    720      0    4940     2000       4681
 69      R'    600   -600    4940     2000      10328
 70      S'    720  -2320    3340     2000       7063
 71      R'    135      0    3475     2000       2222
 72      S'    720      0    4195     2000       4715
 73      S'    210      0    4405     2000       4666
 74      S'    840      0    5245     2000      15778
 75      T'    165      0    5410     2000      12768
 76      S'    165      0    5575     2000        286
 77      Q'    600   -450    5725     2000        886
 78      R'    780   -650    5855     2000        114
 79      S'    600  -2700    3755     2000       1118
 80      T'    840  -1950    2645     2000         20
 81      S'    180      0    2825     2000       4323
 82      Q'    135      0    2960     2000       2489
 83      R'    180   -945    2195     2000       4744
 84      S'    720      0    2915     2000         33
 85      T'    180      0    3095     2000        745
 86      Q'    150   -500    2745     2000        623
 87      R'    780      0    3525     2000       1200
 88      S'    720      0    4245     2000        909
 89      T'    780      0    5025     2000       1574
 90      S'    840  -2825    3040     2000        837
 91      S'    180      0    3220     2000       6739
 92      T'    840      0    4060     2000       1995
 93      Q'    720   -600    4180     2000       2302
 94      Q'    165      0    4345     2000       6430
 95      S'    780      0    5125     2000       9428
 96      R'    135   -650    4610     2000       7555
 97      T'    720      0    5330     2000       6427
 98      S'    180      0    5510     2000      14870
 99      T'    195      0    5705     2000        376
 100      Q'    135   -450    5390     2000       6675
