Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      C'     50      0    2050     2000      442931
  2      C'     60      0    2110     2000        765
  3      C'     40    -50    2100     2000        638
  4      C'     55      0    2155     2000        731
  5      A'    100      0    2255     2000        648
  6      A'    120      0    2375     2000        811
  7      A'     80   -150    2305     2000        587
  8      A'     90      0    2395     2000        729
  9      B'    100      0    2495     2000       1220
 10      D'     50      0    2545     2000        712
 11      A'    110   -300    2355     2000        494
 12      B'     80      0    2435     2000        801
 13      C'     55    -50    2440     2000        958
 14      B'    110      0    2550     2000        496
 15      B'    120      0    2670     2000        426
 16      D'     40      0    2710     2000        657
 17      B'     90      0    2800     2000        719
 18      B'    100      0    2900     2000        614
 19      B'     90      0    2990     2000        699
 20      D'     45      0    3035     2000        582
 21      C'     45      0    3080     2000        759
 22      A'    100      0    3180     2000        577
 23      A'     80   -200    3060     2000        717
 24      C'     50    -50    3060     2000        532
 25      B'    120      0    3180     2000        965
 26      B'    110  -1250    2040     2000        464
 27      D'     45      0    2085     2000        575
 28      D'     55      0    2140     2000        654
 29      D'     60      0    2200     2000        688
 30      D'     40      0    2240     2000        445
 31      D'     55      0    2295     2000        609
 32      D'     50      0    2345     2000        348
 33      D'     60   -250    2155     2000        293
 34      D'     55      0    2210     2000        733
 35      A'    120      0    2330     2000        440
 36      A'    110   -250    2190     2000        511
 37      B'     80      0    2270     2000       1288
 38      D'     40      0    2310     2000        486
 39      D'     60      0    2370     2000        464
 40      A'     90   -350    2110     2000        299
 41      C'     45      0    2155     2000        627
 42      C'     60    -50    2165     2000        744
 43      C'     40    -50    2155     2000        650
 44      B'    110      0    2265     2000        388
 45      B'    100      0    2365     2000        430
 46      B'     90      0    2455     2000        453
 47      D'     40      0    2495     2000        629
 48      D'     45      0    2540     2000        684
 49      B'    130  -1500    1170     2000        636
 50      D'     55      0    1225     2000        505
 51      D'     65      0    1290     2000        908
 52      D'     70      0    1360     2000        992
 53      D'     50      0    1410     2000        637
 54      A'    110      0    1520     2000        750
 55      A'    130   -350    1300     2000        747
 56      D'     70   -275    1095     2000        319
 57      D'     60      0    1155     2000        356
 58      D'     55      0    1210     2000        647
 59      D'     65      0    1275     2000        418
 60      D'     80      0    1355     2000        452
 61      D'     40      0    1395     2000        755
 62      D'     80      0    1475     2000        318
 63      D'     40      0    1515     2000        401
 64      D'     65      0    1580     2000        473
 65      D'     55   -300    1335     2000        382
 66      D'     60      0    1395     2000        655
 67      D'     65      0    1460     2000        649
 68      D'     75      0    1535     2000        353
 69      D'     60      0    1595     2000        672
 70      D'     65      0    1660     2000        379
 71      D'     75   -325    1410     2000        590
 72      D'     85      0    1495     2000        350
 73      A'     90      0    1585     2000       4013
 74      D'     45      0    1630     2000        470
 75      A'    100   -250    1480     2000       1147
 76      D'     55      0    1535     2000        598
 77      D'     70      0    1605     2000        397
 78      D'     55      0    1660     2000        767
 79      D'     70      0    1730     2000        851
 80      D'     80      0    1810     2000        702
 81      D'     65      0    1875     2000        434
 82      D'     70      0    1945     2000        449
 83      D'     80   -350    1675     2000        327
 84      D'     90      0    1765     2000        359
 85      D'     50      0    1815     2000        511
 86      D'     60      0    1875     2000        330
 87      D'     75      0    1950     2000        680
 88      D'     60      0    2010     2000        352
 89      D'     75      0    2085     2000        463
 90      D'     85      0    2170     2000        680
 91      D'     70      0    2240     2000       1933
 92      D'     75      0    2315     2000       1503
 93      D'     85      0    2400     2000        344
 94      D'     95      0    2495     2000        929
 95      D'     55      0    2550     2000        755
 96      D'     65   -375    2240     2000       1240
 97      D'     80      0    2320     2000        476
 98      D'     65      0    2385     2000        736
 99      C'     55      0    2440     2000       4567
 100      C'     55    -25    2470     2000        676
