Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      R'    150      0    2150     2000      203763
  2      S'    150      0    2300     2000        409
  3      Q'    600      0    2900     2000       3071
  4      R'    480   -750    2630     2000       8593
  5      Q'    180   -550    2260     2000        391
  6      T'    600      0    2860     2000       4633
  7      S'    180      0    3040     2000        935
  8      S'    660      0    3700     2000       7044
  9      R'    120      0    3820     2000      11128
 10      Q'    120      0    3940     2000      13985
 11      T'    480      0    4420     2000       2095
 12      R'    720   -950    4190     2000       5976
 13      S'    720      0    4910     2000       2822
 14      T'    120      0    5030     2000       7084
 15      Q'    720   -650    5100     2000       1707
 16      T'    135      0    5235     2000       8086
 17      R'    165      0    5400     2000       6296
 18      Q'    165      0    5565     2000       3601
 19      Q'    600      0    6165     2000       4370
 20      T'    540      0    6705     2000       8802
 21      Q'    120   -530    6295     2000       6836
 22      T'    150  -1495    4950     2000       6930
 23      Q'    180      0    5130     2000      39969
 24      S'    540      0    5670     2000       8370
 25      S'    150  -2355    3465     2000      10933
 26      R'    600      0    4065     2000       5773
 27      S'    540      0    4605     2000      10997
 28      Q'    165   -800    3970     2000       1346
 29      T'    540      0    4510     2000       2235
 30      Q'    480   -550    4440     2000       1312
 31      S'    720      0    5160     2000       6839
 32      T'    180      0    5340     2000       1603
 33      R'    120   -950    4510     2000       7524
 34      Q'    165      0    4675     2000       3305
 35      T'    165      0    4840     2000       1565
 36      Q'    600   -450    4990     2000        478
 37      R'    720      0    5710     2000       6972
 38      R'    660   -825    5545     2000       5767
 39      T'    135  -1300    4380     2000       3208
 40      S'    660      0    5040     2000       2705
 41      R'    480   -990    4530     2000       6796
 42      Q'    135      0    4665     2000       2486
 43      S'    135  -2350    2450     2000       1423
 44      Q'    150   -500    2100     2000      16605
 45      T'    660      0    2760     2000       5252
 46      S'    660      0    3420     2000      11536
 47      T'    195      0    3615     2000       1413
 48      Q'    720   -600    3735     2000       1737
 49      S'    195      0    3930     2000       4389
 50      Q'    165      0    4095     2000        969
 51      T'    540      0    4635     2000        429
 52      T'    150      0    4785     2000        515
 53      R'    165      0    4950     2000      22487
 54      T'    720  -1600    4070     2000       8349
 55      S'    135      0    4205     2000       5761
 56      R'    600   -600    4205     2000       2925
 57      S'    150      0    4355     2000      19396
 58      T'    165      0    4520     2000       7479
 59      R'    135      0    4655     2000       3741
 60      S'    180  -2600    2235     2000      14253
 61      R'    780   -650    2365     2000      11592
 62      S'    780      0    3145     2000      29329
 63      T'    660      0    3805     2000      16506
 64      Q'    135   -450    3490     2000       5523
 65      T'    195      0    3685     2000       4565
 66      T'    180      0    3865     2000       5945
 67      T'    150  -1750    2265     2000       2607
 68      R'    180   -945    1500     2000       3337
 69      T'    180      0    1680     2000       3686
 70      T'    660      0    2340     2000       4410
 71      R'    780      0    3120     2000       4134
 72      S'    660      0    3780     2000       9709
 73      S'    540      0    4320     2000       5457
 74      S'    600      0    4920     2000       3084
 75      Q'    540   -550    4910     2000      24915
 76      S'    720  -2320    3310     2000      45108
 77      R'    135   -650    2795     2000      12709
 78      R'    540   -600    2735     2000      12681
 79      S'    720      0    3455     2000       5989
 80      R'    600  -1490    2565     2000       7789
 81      R'    720      0    3285     2000      20184
 82      R'    720   -600    3405     2000      17850
 83      T'    840      0    4245     2000       4102
 84      T'    165      0    4410     2000       6599
 85      T'    150  -1850    2710     2000      10468
 86      S'    210      0    2920     2000       7520
 87      Q'    600   -545    2975     2000       5271
 88      R'    210   -625    2560     2000       4022
 89      Q'    150      0    2710     2000      11399
 90      Q'    180   -550    2340     2000       6199
 91      Q'    660   -450    2550     2000       4393
 92      S'    840      0    3390     2000       7329
 93      Q'    165      0    3555     2000       7437
 94      T'    180      0    3735     2000       3397
 95      T'    720      0    4455     2000       5044
 96      T'    165      0    4620     2000      11560
 97      S'    165      0    4785     2000       8557
 98      T'    840  -1950    3675     2000       3267
 99      S'    600  -2700    1575     2000       5247
 100      S'    180      0    1755     2000        571
