Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      Q'    600      0    2600     2000      155798
  2      R'    150      0    2750     2000        645
  3      S'    150      0    2900     2000        519
  4      T'    600      0    3500     2000        450
  5      R'    480   -750    3230     2000        536
  6      S'    180      0    3410     2000        645
  7      S'    660      0    4070     2000        928
  8      T'    480      0    4550     2000        485
  9      Q'    180   -550    4180     2000        371
 10      Q'    120      0    4300     2000        637
 11      S'    720      0    5020     2000       1599
 12      S'    540      0    5560     2000      11918
 13      T'    120      0    5680     2000        177
 14      Q'    720   -650    5750     2000        440
 15      Q'    165      0    5915     2000        511
 16      Q'    600      0    6515     2000        940
 17      Q'    120   -530    6105     2000       8428
 18      Q'    180      0    6285     2000       3162
 19      Q'    165   -800    5650     2000      12657
 20      Q'    480   -550    5580     2000       2413
 21      S'    150  -2355    3375     2000        231
 22      T'    135      0    3510     2000        602
 23      R'    120      0    3630     2000        359
 24      Q'    165      0    3795     2000       8400
 25      Q'    600   -450    3945     2000       7028
 26      Q'    135      0    4080     2000       8150
 27      Q'    150   -500    3730     2000       2235
 28      R'    720   -950    3500     2000       7947
 29      Q'    720   -600    3620     2000      24979
 30      S'    540      0    4160     2000      23926
 31      Q'    165      0    4325     2000      14705
 32      Q'    135   -450    4010     2000      28567
 33      S'    720      0    4730     2000      14943
 34      R'    165      0    4895     2000       4529
 35      S'    660      0    5555     2000         96
 36      R'    600      0    6155     2000       1389
 37      T'    540      0    6695     2000      21002
 38      Q'    540   -550    6685     2000       9475
 39      R'    120   -950    5855     2000      10237
 40      S'    135  -2350    3640     2000        847
 41      T'    150  -1495    2295     2000         82
 42      Q'    600   -545    2350     2000       5112
 43      R'    720      0    3070     2000       3216
 44      R'    660   -825    2905     2000        659
 45      R'    480   -990    2395     2000        383
 46      R'    165      0    2560     2000        366
 47      R'    600   -600    2560     2000       2334
 48      R'    135      0    2695     2000        695
 49      Q'    150      0    2845     2000      10636
 50      R'    780   -650    2975     2000       4812
 51      Q'    180   -550    2605     2000        320
 52      T'    540      0    3145     2000        477
 53      Q'    660   -450    3355     2000       2505
 54      Q'    165      0    3520     2000        138
 55      R'    180   -945    2755     2000       1313
 56      T'    180      0    2935     2000        358
 57      Q'    780   -400    3315     2000      14621
 58      T'    165      0    3480     2000       3143
 59      Q'    150      0    3630     2000       5988
 60      R'    780      0    4410     2000       1202
 61      Q'    660   -650    4420     2000       3072
 62      T'    135  -1300    3255     2000        123
 63      Q'    195   -470    2980     2000        794
 64      R'    135   -650    2465     2000       2396
 65      Q'    720   -725    2460     2000       1489
 66      Q'    210   -375    2295     2000       5234
 67      Q'    180      0    2475     2000       3720
 68      T'    660      0    3135     2000       2272
 69      Q'    195   -600    2730     2000       6852
 70      R'    540   -600    2670     2000        359
 71      Q'    840   -450    3060     2000         59
 72      Q'    210   -245    3025     2000       3045
 73      Q'    195   -475    2745     2000      15069
 74      R'    600  -1490    1855     2000        385
 75      Q'    165      0    2020     2000        439
 76      Q'    900   -650    2270     2000       2667
 77      Q'    210   -650    1830     2000      54151
 78      R'    720      0    2550     2000        230
 79      T'    195      0    2745     2000        131
 80      T'    540      0    3285     2000       4274
 81      Q'    900   -745    3440     2000        485
 82      T'    150      0    3590     2000        627
 83      T'    720  -1600    2710     2000      40340
 84      Q'    225   -570    2365     2000        262
 85      Q'    840      0    3205     2000       1105
 86      Q'    210   -550    2865     2000        690
 87      Q'    195   -650    2410     2000        410
 88      Q'    780   -245    2945     2000        659
 89      Q'    210   -460    2695     2000        518
 90      T'    165      0    2860     2000         53
 91      Q'    840   -385    3315     2000         15
 92      Q'    240   -450    3105     2000       1363
 93      Q'    225   -550    2780     2000        581
 94      Q'    960   -450    3290     2000        525
 95      Q'    780   -570    3500     2000      16787
 96      Q'    180      0    3680     2000        296
 97      Q'    225   -450    3455     2000       6163
 98      Q'    210   -550    3115     2000       3051
 99      T'    660      0    3775     2000        520
 100      Q'    840   -245    4370     2000        210
