Gambling Task V.2.0  c2002                    

By:                                           

Antoine Bechara                               
Department of Neurology                       
University of Iowa                            

Based on the Gambling Task as published in:   

Bechara, A., Damasio, A. R., Damasio, H., &   
Anderson, S. W. (1994). Insensitivity to      
future consequences following damage to human 
prefrontal cortex. Cognition, 50, 7-15.       

Bechara, A., Tranel, D., & Damasio, H. (2000).
Characterization of the decision-making       
impairment of patients with bilateral lesions 
of the ventromedial prefrontal cortex.        
Brain, 123, 2189-2202.                        

Trial   Deck   Win   Lose   Score    Borrow    Time(ms)
  1      A'    100      0    2100     2000      205473
  2      A'    120      0    2220     2000       1125
  3      B'    100      0    2320     2000        403
  4      A'     80   -150    2250     2000        506
  5      A'     90      0    2340     2000        435
  6      A'    110   -300    2150     2000        839
  7      B'     80      0    2230     2000        778
  8      C'     50      0    2280     2000        667
  9      C'     60      0    2340     2000        554
 10      C'     40    -50    2330     2000        634
 11      D'     50      0    2380     2000        918
 12      A'    100      0    2480     2000        565
 13      A'     80   -200    2360     2000        282
 14      B'    110      0    2470     2000        467
 15      B'    120      0    2590     2000        383
 16      B'     90      0    2680     2000        313
 17      B'    100      0    2780     2000        317
 18      B'     90      0    2870     2000        520
 19      B'    120      0    2990     2000        488
 20      B'    110  -1250    1850     2000        486
 21      B'     80      0    1930     2000        723
 22      B'    110      0    2040     2000        436
 23      B'    100      0    2140     2000        338
 24      B'     90      0    2230     2000        403
 25      B'    130  -1500     860     2000        482
 26      A'    120      0     980     2000       3648
 27      A'    110   -250     840     2000        292
 28      B'    120      0     960     2000         58
 29      D'     40      0    1000     2000       3246
 30      C'     55      0    1055     2000        279
 31      C'     55    -50    1060     2000        652
 32      C'     45      0    1105     2000        290
 33      C'     50    -50    1105     2000        333
 34      B'    130      0    1235     2000        279
 35      C'     45      0    1280     2000        304
 36      C'     60    -50    1290     2000        422
 37      C'     40    -50    1280     2000        248
 38      B'    110      0    1390     2000        431
 39      A'     90   -350    1130     2000       5642
 40      D'     45      0    1175     2000        286
 41      C'     55      0    1230     2000        271
 42      D'     45      0    1275     2000        256
 43      C'     55    -25    1305     2000        392
 44      D'     55      0    1360     2000        230
 45      C'     65    -75    1350     2000       1151
 46      D'     60      0    1410     2000        422
 47      D'     40      0    1450     2000        335
 48      D'     55      0    1505     2000        283
 49      D'     50      0    1555     2000        239
 50      D'     60   -250    1365     2000        459
 51      C'     45      0    1410     2000        273
 52      C'     70    -25    1455     2000        452
 53      C'     40      0    1495     2000        378
 54      C'     50    -25    1520     2000        295
 55      C'     60    -75    1505     2000        248
 56      D'     55      0    1560     2000        262
 57      C'     70      0    1630     2000        903
 58      D'     40      0    1670     2000        269
 59      C'     40    -50    1660     2000        290
 60      B'     90      0    1750     2000        176
 61      B'    100      0    1850     2000       3852
 62      C'     60      0    1910     2000        671
 63      C'     65    -25    1950     2000        310
 64      C'     55      0    2005     2000        335
 65      C'     80    -50    2035     2000        314
 66      C'     40    -25    2050     2000        226
 67      C'     60    -50    2060     2000        330
 68      B'    120      0    2180     2000       3507
 69      C'     55      0    2235     2000       1611
 70      C'     65    -25    2275     2000        289
 71      C'     40    -75    2240     2000        324
 72      C'     80    -50    2270     2000        260
 73      C'     65    -25    2310     2000        338
 74      C'     75      0    2385     2000        250
 75      C'     55    -25    2415     2000        289
 76      C'     60    -25    2450     2000        296
 77      C'     70    -25    2495     2000        358
 78      C'     65      0    2560     2000        472
 79      C'     55    -75    2540     2000        246
 80      C'     75    -25    2590     2000        349
 81      C'     45    -50    2585     2000        265
 82      B'    120  -1750     955     2000        873
 83      B'    110      0    1065     2000        462
 84      C'     85    -75    1075     2000        399
 85      C'     70    -25    1120     2000        982
 86      D'     60      0    1180     2000        315
 87      A'    110      0    1290     2000        302
 88      C'     80      0    1370     2000        239
 89      D'     40      0    1410     2000        322
 90      C'     60    -25    1445     2000        246
 91      C'     65    -25    1485     2000       2562
 92      C'     75    -25    1535     2000        362
 93      C'     70    -25    1580     2000        358
 94      C'     60    -75    1565     2000        296
 95      C'     80    -25    1620     2000        389
 96      C'     50    -50    1620     2000        275
 97      C'     90    -75    1635     2000        367
 98      C'     75    -25    1685     2000        311
 99      C'     85    -25    1745     2000        243
 100      D'     45      0    1790     2000        325
